Compound_ID	Name	Class_I	Class_II	Class_III	Class_IV	OS1	OS2	OS3	OS4	OS8	OS9	OW1	OW2	OW3	OW4	OW5	OW6	CS1	CS2	CS3	CS5	CS7	CS8	CW1	CW2	CW3	CW4	CW5	CW6	PS7	PS8	PS9	PS10	PS11	PS12	PW7	PW8	PW9	PW10	PW11	PW12
Com_1136_neg	Prostaglandin H1	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	27984650.58	43543747.03	29374135.21	43184983.47	50002344.17	39681374.16	16031660.34	14780705.93	26086350.97	17771391.86	20209862.43	29929588.42	28801073.86	20129653.04	24264665.18	29615132.37	24143912.59	25311657.07	23476023.3	27408914.38	27627405.71	42126110.4	20930965.94	41210877.22	22275602.2	25554075.57	20405528.58	44675082.76	25240027.29	47659290.16	14346974.16	17539159.4	8053014.775	62707696.55	30081406.22	21367087.92
Com_1146_neg	4-tert-butylphenol	Benzenoids	Benzene and substituted derivatives	Phenylpropanes	Phenylpropanes	2703410.958	4060494.61	3436143.383	61296665.55	4994842.285	1773403.626	1109215.047	2713193.26	2828909.542	1029873.968	2557585.506	2584531.849	6002386.601	1674492.548	3600368.48	5899839.564	1339125.7	1252463.714	1663566.327	3730709.325	1837216.055	3564130.395	1795231.716	2240192.211	3734670.724	4870297.419	3074090.239	3359233.673	2736401.88	4551956.92	1192304.918	2309125.118	1130511.804	916984.9407	2453514.479	3112719.986
Com_1217_neg	FAHFA 3:0/18:2					1702956.15	12037361.21	2940046.396	7225257.444	18822962.91	15167893.22	10306028.24	10463579.1	8648333.125	11470741.45	12444825.26	10350998.71	17476264.15	28732674.85	8847202.792	3171384.944	29443925.22	10878887.78	60323524.27	12347312.17	12764680.45	12347300.38	49638320.7	109302943.4	9311217.913	8143051.906	9073004.592	4053846.127	9895604.726	9144766.79	12368561.35	17131427.34	16757420.85	13782798.45	15630604.8	7613918.418
Com_1219_neg	Cynaropicrin	Lipids and lipid-like molecules	Prenol lipids	Terpene lactones	Guaianolides and derivatives	3156614.783	811155.1036	75935818.57	1248772.054	3250594.731	53206519.76	2995323.029	3247471.723	55651881.68	4145063.876	24189529.87	9326956.985	646827.2265	2136636.085	1190095.258	234230126.9	826000.202	677325.8252	2289588.004	1843362.323	2815545.176	1995221.276	2124298.424	1660701.071	1284377.568	1189221.942	1068285.592	1210619.135	1178414.972	1231805.578	1259543.773	1586473.123	3313681.602	42476643.75	111155831.6	140402021.7
Com_1241_neg	3-Hydroxydecanoic acid	Organic acids and derivatives	Hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	1301635.765	11594490.71	8413873.247	5006741.521	11177786.74	5320999.247	4236117.754	3693822.365	3913631.939	2877767.9	7720667.209	4306221.644	16168916.86	27585661.42	15659480.75	10606358.37	10737033.36	8705301.106	9102796.263	4158011.988	4494452.265	4025169.22	7609884.417	9247914.944	7684464.013	6934717.7	7600641.419	7696475.856	9175693.149	9758011.01	4798836.938	1749879.564	1771278.657	4344076.738	2854805.823	3034077.996
Com_1258_neg	"13,14-dihydro Prostaglandin F1¦Á"	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	5505218.469	102188807.8	18632778.73	32464228.26	81431535.5	54080386.41	17402107.11	16792355.59	14556438.59	30264980.84	39140226.14	27867858.88	53879713.7	44156755.22	56790081.32	53483969.58	24979463.5	20873303.93	19174322.2	38817119.58	22978530.88	31721676.28	19802594.4	18797379.65	83141127.92	71140657.76	73135829.85	97195028	60189878.87	58936314.38	49822691.57	27365357.32	39455151.24	35975347.03	18059382.12	23594860.15
Com_1286_neg	LPG 18:2	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	28530669.97	53708609	59352782.74	101799586.6	211655942.8	72333294.76	59153851.52	63626751.12	81295101.3	64772175.44	63961777.08	114647903.9	98276022.52	55826452.15	159732305.8	102681018.5	89741167.64	62927163.9	62812395.83	165383222.3	50841979.23	161251735.8	70516174.06	80302004.47	147870899.7	133767874.2	200084637	237772710.8	149945957	144102590.1	128390182.3	67885913.11	47150938.14	25812851.21	59606109.16	66147998.76
Com_1303_neg	LPG O-15:1					4493653.792	935445.1271	1776619.989	1105357.891	2782713.991	1120618.478	1603035.295	1396290.94	1600623.69	916765.4626	4197493.735	1698406.52	1321457.625	1067683.346	1022659.005	790693.1184	1285071.728	1135424.691	969047.2957	2999623.121	1558184.903	3766776.331	725030.1346	718407.6834	4773814.709	3848770.892	2440708.87	2324321.769	11957718.78	13848607.29	975459.9553	2668880.352	2482745.807	2372346.404	6527708.372	2923364.67
Com_1443_neg	Mestranol	Lipids and lipid-like molecules	Steroids and steroid derivatives	Estrane steroids	Estrane steroids	2930047.851	13733899.51	19014848.88	36796314.43	11593381.5	552862.0081	14546280.54	5895776.526	2070566.774	8234216.405	1475968.683	8680798.096	6130376.4	12284066.78	60155670.56	11881227.27	32796494.82	19921198.36	40124978.72	37481740.81	21401813.29	25348181.99	27707491.4	77745806.33	103899761.7	66043700.87	82729016.12	52353477.72	30918513.87	47109428.53	45471296.12	44255211.87	46188786.28	17874381.26	8293124.994	788558.5296
Com_1451_neg	Heptanoic acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Medium-chain fatty acids	187276.8114	557126.0533	775980.557	806436.1067	400015.8617	667450.7421	787002.314	716347.9421	615150.4615	378465.7873	475334.1932	494439.0782	20912379.22	37724073.8	687388.3843	398660.3373	50415235.32	58394124.29	597439.8442	440761.7526	535664.7154	362807.9897	549186.345	606593.3394	412282.974	445313.4334	383887.7775	320637.3291	411982.4364	394175.6904	418189.4916	413832.4238	409611.6121	500171.1652	418796.6206	469532.7125
Com_1465_neg	Cannabigerolic acid	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	Hydroxybenzoic acid derivatives	1936342.623	5094697.019	1336532.337	4000121.449	2272949.951	15616334.96	1377114.942	641214.4102	2093170.409	1819018.03	1188828.521	2005543.171	98092663.2	12330969.07	2732917.659	2066433.161	888961.4751	805595.3475	2539942.319	714845.1284	2700502.892	1041041.008	1356191.499	2242469.175	1823252.255	2820382.992	2466610.132	2842419.972	1574296.164	2063987.001	1330905.157	836446.4869	890810.1902	1390482.346	945916.0793	1078007.095
Com_1480_neg	"N1-(6-methyl-4-oxo-3,4-dihydroquinazolin-2-yl)-4-nitrobenzamide"					10998666.88	16265531.82	18565668.29	45300730.06	12199629.04	21821125.44	117830539.4	224642407.2	114154865.1	24216885.11	100878334.4	117412219.1	22393134.19	19916014.04	35318049.78	40427046.41	5025033.83	43149407.68	76048629.78	20797089.48	31676902.35	114560248.5	80909063.21	52977822.42	9078856.945	38132394.12	11774738.35	16549792.86	24434369.28	24937670.32	133943176.2	144401357.6	73282904.53	71416754.22	62043761.97	225821858.1
Com_1485_neg	LPG 14:0	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	21196320.41	20651353.48	31474657.28	28561844.84	44361903.59	30368563.85	20090389.65	20227122.93	30257363.21	15968141.79	25811490.05	25512238.02	66451448.77	78780351.87	45806785.85	18686213.14	63711750.89	55653683.64	40786608.25	39512031.9	12714438.09	55383256.74	39847332.95	79538372.31	87188706.49	58061077.64	96857845.26	77171094.02	70176457.28	77714067.05	29693284.6	33490424.48	24178365.09	23493990.2	23062031.22	21590443.17
Com_1531_neg	Prostaglandin J2	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	76639063.66	29675813.49	1732582.828	48651572.54	133259402	54710777.67	11803412.04	12028430.48	51773907.58	33846009.12	56922828.68	53043357.68	54000674.86	27765261.91	22948322.47	22531598.5	64021579.81	33345251.03	23853081.87	63869535.32	54982610.36	106986755.6	55334594.54	80876688.97	37927833.26	51873093.19	46012600.91	87176041.97	106392358.2	79297407.37	29542818.29	8817396.305	16681406.69	54787012.74	81400453.73	70071239.07
Com_1558_neg	LPG 16:1	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	44010480.56	42749497.47	24487282.58	43325183.69	144971247.6	74086322.43	44172635.65	4792334.234	176587124.7	5610798.437	5991151.064	14574749.75	18430476.94	20881841.77	44563684.61	31168889.66	56580306.45	30871057.97	10364271.72	19434483.99	6444810.295	252001979.4	12026884.18	36675912.08	92048907.17	73292005.77	138667010.6	133405371.2	82145924.66	102977978	179160000.7	98606156.4	95506760.57	91890451.67	10743876.52	135054056
Com_1590_neg	2-Propylglutaric acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Medium-chain fatty acids	1730566.204	76836801.5	56561406.98	29955405.49	5272980.317	21817337.75	45085247.37	38186236.27	30682773.27	20975054.04	25052268.65	23517890.48	29708842.53	39543368.07	29205855.33	29933493.77	76722359.65	76059590.29	30898057.28	25113194.14	18157240.35	23268780.76	36767930.63	38061613.48	37150188.59	30142634.41	22655340.09	19346016.06	8018689.582	23314159.3	22149337.77	25073238.92	20288853.29	12112190.98	9845889.981	17279784.37
Com_1606_neg	Prostaglandin H2	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	39073772.97	8149298.951	48886847.83	42209192.18	73536522.13	72310769.97	6927400.573	8119018.253	36668439.93	21867277.32	13646215.79	24986530.15	27172526.36	16195882.44	34215267.59	22488797.74	29435354.15	30714204.32	29844277.94	23590845.79	7202074.609	16270903.46	25925002.36	59083570.56	14465144.47	21311640.55	33485674.64	81062991.21	100881364.6	122755848.3	36392783.16	14470033.87	5988801.138	16091699.31	22504527.68	22318085.72
Com_1621_neg	Undecanedioic acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Medium-chain fatty acids	1516385.422	1315566.343	1782443.904	2095479.369	3400518.211	1581174.465	1496512.159	2101645.309	2577551.186	7295648.991	14040347.45	2196799.678	4879988.008	2092872.898	6605365.388	4464740.639	957143.9333	1171975.897	1705472.047	9141190.709	1770625.883	7768761.387	1611364.333	1801155.462	5807362.127	5207358.24	4733029.913	4196975.006	7814936.47	5659421.814	10623972.5	10136725.16	9671951.318	2972376.262	2290200.818	1929339.595
Com_1630_neg	Vitamin B2	Organoheterocyclic compounds	Pteridines and derivatives	Alloxazines and isoalloxazines	Flavins	1305527.56	12159366.26	58447799.2	38327952.83	5659579.482	1617684.703	98200017.89	97601972.02	41581263.67	4303675.436	11195282.03	31144372.75	7748849.633	10302056.57	2723874.607	3542791.102	31287149.29	38964834.87	9902529.825	2007056.868	2967441.068	4946325.985	8764984.216	2581537.077	1525629.1	1511996.778	1587052.899	1490612.212	1508287.51	1622443.547	3900726.254	3808101.308	2042591.198	10340898.16	29498106.86	10106452.77
Com_1740_neg	Cannabidiolic acid	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	Hydroxybenzoic acid derivatives	1227572.954	1057505.396	675191.5774	487128.9367	980980.1577	5746086.099	1365919.412	2913702.929	590536.5283	833409.0195	720809.4381	632177.689	47453626.21	91248214.8	1372023.594	1305289.24	1226871.026	1504690.292	646219.0792	777031.0319	736644.0066	809078.8937	702673.1287	1035480.428	1293586.59	1358183.07	1788856.485	1724246.185	549665.4502	1466897.305	848881.9772	888054.7387	835163.6454	861800.0739	801133.2097	1092993.614
Com_1789_neg	15(R)-Prostaglandin D2	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	4791197.309	55717493.24	16518651.49	24803227.38	41456853.88	89493815.76	22800276.29	18834400.7	23122170.64	21138313.29	20100506.6	17426900.97	27729792.92	19131209.67	31789639.55	14965416.88	17734948.83	18141540.25	17037142.87	26060285.92	25955498.57	34619003.37	15786732.7	19377184.99	27494352.39	28774565.91	22411553.78	23771271.08	23581403.29	22604022.14	18816716.79	19010729.47	18905193.03	22106615.3	22074111.08	20039799.18
Com_1823_neg	Biopterin	Organoheterocyclic compounds	Pteridines and derivatives	Pterins and derivatives	Biopterins and derivatives	1358846.281	93440520.61	25500708.61	24863962.98	69136442.95	27082440.06	10021063.1	17009399.97	20478423.82	12758315.15	15698568.71	37435339.29	122477818.7	61345265.38	70852809.93	23856999.22	87190839.31	73792136.89	25179111.9	11148608.38	6717281.47	20847233.48	27776596.78	4732599.635	72300459.81	89734545.86	29787084.96	47187454.34	29168655.55	34956398.76	23955767.12	16005662.65	14013964.36	7489444.111	9509601.643	14696633.68
Com_1830_neg	Dimetghyl 4-Hydroxyisophthalate					1229352.348	9417612.339	4687344.816	6735617.716	13457779.11	8433181.379	11106981.04	15287571.83	21626649.67	38549250.86	50049216.07	42612223.75	19546257.6	9546030.349	8117175.531	9009761.929	7156313.689	7153092.573	6166388.618	26999304.85	17584722.33	55156274.5	4778672.466	5539414.269	31583683.95	26128048.49	25441914.96	31622094.55	32946545.69	32652289.97	61060934.05	94637915.6	73611106.31	12831254.92	14948062.27	13976416.76
Com_1856_neg	"6,7-Dihydroxycoumarin"	Phenylpropanoids and polyketides	Coumarins and derivatives	Hydroxycoumarins	"6,7-dihydroxycoumarins"	887794.6388	3916326.263	4275812.03	1681525.207	6617349.766	2959779.429	9190980.743	5273508.898	14175261.07	27855892.22	23663402.89	20822204.13	91796153.55	30122091.29	1992906.176	8055467.015	20988200.66	8736473.362	13175778.73	19979619.36	13385449.51	32273303.93	17104094.64	8727648.887	23782593.29	6314137.763	7797907.537	11710148.99	11391851.78	14045683.21	36019044.05	35450113.7	35648368.67	28853142.86	31088381.43	27929161.94
Com_1857_neg	LPG 17:0	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	3496651.907	21801480.53	30901678.26	15748802.31	81539262.9	6025396.925	32465709.33	44185619.4	61506174.98	49007806.64	39257415.66	81629201.9	59497208.03	54604568.36	72942008.39	28086905.23	94885352.45	80358326.18	62371211.87	61592492.52	16143383.19	101649460.3	79822688.5	59857868.25	92378652.16	90299213.02	135686302.5	67010623.95	83029050.87	97085578.21	48363425.83	40032417.17	36211736.58	47858599.88	50448239.49	63277385.05
Com_1918_neg	Vanillyl alcohol	Benzenoids	Phenols	Methoxyphenols	Methoxyphenols	841003.6557	1856737.233	2062653.198	1938249.696	1205932.685	1318187.862	2376438.978	3069184.543	2500730.012	2114669.713	2309432.186	2148351.301	6482094.454	18099323.05	1362166.189	1396777.891	63857445.29	72485871.47	1693897.887	2300280.602	2373982.339	2499544.114	1731953.218	1379806.554	1321899.148	1826594.596	3208727.12	1496083.906	4275583.968	3515430.315	3190973.936	3988170.165	4504474.042	2167722.16	3014279.041	3123689.218
Com_1929_neg	"N-(2-chloro-6-methylphenyl)-N'-(1,2-diphenylethyl)thiourea"					3716885.961	23238580.84	47771745.23	31363167.45	43649818.68	8198219.265	147635688	158351145.4	57946599.84	8862495.934	104981919.8	83375852.61	46142031	9337699.375	40341390.21	9968567.656	33650484.26	34850741.43	97055351.32	42962856.17	41602120.33	8711058.085	69991305.87	162866168	2625712.941	5713114.298	14181653.56	8448064.106	18056478.08	17352620.5	43855591.48	33755744.16	26125432.06	51096925.92	53361810.03	79689177.67
Com_1941_neg	"1-(2,4-diphenyl-2,3-dihydro-1H-1,5-benzodiazepin-1-yl)propan-1-one"					2266638.942	6599759.706	6878695.693	5084150.165	24823440.12	87001977.49	6783959.239	6750743.528	5524657.545	5411598.313	16540917.15	6377329.545	31454457.83	4147138.438	160926687.8	227451421.5	4634906.179	4916315.505	9428080.171	4761566.438	5659349.43	3440297.859	8346609.891	185856776.2	8054222.593	9989765.34	17039243.48	52814030.29	13253339.84	29383427.1	3563456.545	3065028.105	3225344.53	6759669.431	5962508.28	6519268.661
Com_2076_neg	Argininosuccinic acid	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	Aspartic acid and derivatives	1017728.858	1966788.652	1103950.291	8950410.787	1533778.107	1489282.265	3777331.458	1566952.295	1662432.781	1556036.7	1597598.318	1833499.219	2976002.627	3308282.502	1930941.764	2046128.011	3632333.439	4749032.305	2700519.707	1390499.902	1410400.448	1844640.88	3023174.702	11400232.87	10763530.83	10865632.44	34961791.12	3401285.849	35761208.63	37283006.68	15099197.77	1353661.515	1541688.988	1342531.488	1428401.035	1300253.441
Com_2079_neg	"2,3-dinor Prostaglandin E1"	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	30296729.54	34131220.08	37950311.63	156591142	178285123.1	146826993.4	98265386.87	87223439.82	146039465.5	340865620.5	172576575.5	202402039.4	18591203.7	118198396.1	79431338.89	166006648	108174102.7	46240450.58	142289248.7	364141840.2	118862551	319017554.7	90174553.12	42891543.2	169011001.6	165625077.1	123227262.8	148918087.3	115228788.6	131817839	447058904.8	397117670.1	421913406.3	190862389	213873333.4	193552075
Com_2220_neg	Citrulline	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	L-alpha-amino acids	390263.7837	44423313.37	30638323.92	4478877.75	19788199.24	43789237.38	3179900.39	5712976.609	5496727.966	5532530.138	5067261.97	7306425.179	37352785.56	26432368.62	42831934.79	32452970.12	16801080.01	17063845.1	1624209.313	1630705.562	2477633.424	3897115.778	2540969.693	935254.8874	12875697.41	18526519.98	11069831.71	17002599.89	11466885.23	16509596.76	8998906.255	8509796.02	15768918.05	6714179.03	4693513.891	8423202.091
Com_2291_neg	FAHFA 2:0/18:1					9148881.297	7880230.051	9279522.148	35498503.21	26769857.3	19921828.9	5421612.777	4580166.366	3739037.094	4071103.889	8677779.963	6149578.682	11418944.46	13478593.49	15231885.72	20695698.18	10359946.66	7441914.974	8147561.126	15583425.83	11152660.27	12535770.9	9611105.4	13007555.36	18228250.54	16025250.78	17575463.04	19582503.14	12826172.98	14633873.35	4773025.431	4000529.337	4352225.698	8383902.781	6621803.498	5815594.032
Com_2298_neg	methadone-d9					1667298.278	6506744.769	3111276.452	118615.6341	6165235.282	1818526.931	13611996.73	19058660.61	20875010.45	1147864.879	794939.7342	31750289.54	1684241.804	1577268.576	2999509.875	7694938.332	7337331.325	4006582.948	26266361.04	2693096.953	113440.8158	3190997.027	33206232.13	27877373.25	168657.2406	175575.4888	423229.9677	311302.4097	168502.2396	166974.3889	1195588.427	595397.6509	798329.6679	4242713.492	5172402.999	5887664.578
Com_2300_neg	Ornithine	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	Alpha amino acids	368945.0616	40585222.58	32562271.02	5840876.153	20469491.21	38705837.53	3443000.451	4981560.011	6230609.742	5915084.569	5993218.575	7540376.856	34760143.7	29727726.88	34771538.83	29030920.85	16414260.38	16710384.08	1931721.441	1516317.214	2048200.606	3786897.999	2009967.527	1008382.201	11365705.02	15024932.46	8342321.875	14490104.55	9669453.386	13705863.9	7599089.479	7128563.502	13331971.16	7018804.794	4563662.432	8059410.314
Com_2378_neg	Farnesyl pyrophosphate	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Sesquiterpenoids	5209400.534	47542387.53	30680260.22	34782058.53	24358877.89	38264399.45	108835062.6	131589649.3	84448053.01	20719333.46	131795914.5	80261377.98	51633569.42	33714552.11	65999607.22	101558002	20557156.82	60161018.24	51362003.85	34845301.49	60898815.49	60908118.1	68365150.47	200091397.5	4711080.041	15499923.77	5477044.334	19965238.27	24494749.55	23877555.8	72388000.8	73097206.94	60103342.07	62841769.6	67368805.84	103406613.2
Com_2422_neg	Androsterone glucuronide	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroid glucuronide conjugates	9788107.414	285363553.8	182170788.9	259310612.7	217972553.8	128263917.1	304037508.3	268227406.4	254214970.2	157056649	143188703.2	155885061.8	109766693.7	186279378.7	112658922.1	92179415.44	181352514.5	183920018.4	315968023.7	227857288.5	297431167.8	125108099.5	286179473.2	255042737.1	49509310.7	46053683.32	54782897.08	44239046.93	73913501.6	69284635.12	80708082.08	86548449.34	79000695.16	247071861	239319209	252027760.8
Com_2441_neg	LPI 15:1	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoinositols	Phosphatidylinositols	386667.5387	373108.1903	362818.4005	42105845.22	454985.1465	392635.3706	356828.8855	347923.7632	362865.4744	365616.9919	574278.4342	1815694.141	967705.3572	812174.5483	608892.4739	494688.7968	409368.6562	385442.4657	329747.594	3454741.689	543625.5134	5384678.381	336096.3388	900742.9063	458935.8576	448687.9758	437897.1464	511776.3193	411099.0477	399763.5702	394160.5039	363916.5919	436387.577	434995.6015	331837.3852	368934.8553
Com_2528_neg	SMGDG O-16:1_20:5					12188544.7	287573.1503	292716.7651	434989.4604	295246.2033	262137.0887	313793.2157	310562.1354	353469.3651	348883.2792	431997.591	382877.0142	421754.5359	386502.5347	506229.8694	387519.0555	266557.1837	267708.0141	301220.8162	412512.5693	365499.9518	403154.1351	299960.984	418479.5446	337657.6263	341478.8401	427065.7616	377827.6459	342687.8134	332307.3538	403169.7787	436359.2675	445316.3795	334979.6333	362876.8699	357245.8944
Com_2586_neg	4-((5-(4-Nitrophenyl)oxazol-2-yl)amino)benzonitrile	Organoheterocyclic compounds	Azoles	Oxazoles	"Phenyl-1,3-oxazoles"	1008922.944	4653795.338	3207730.29	2719185.089	2776757.684	14498756.46	2952375.981	20253360.64	8071919.216	3282139.236	20257694.93	6002135.556	14747253	1678535.297	6023307.262	3297147.506	2160857.864	2252301.088	2748314.147	3074348.453	2553394.305	12080324.69	2573918.616	3147107.999	3554896.917	3454714.388	3940972.686	5940326.981	6870267.359	6177675.56	14069209.76	19700128.57	41517845.34	2430524.082	2585982.635	2353983.747
Com_2608_neg	D-Threose	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	11007560.2	58940029.95	71493926.81	11943062.1	62951848.93	34180663.19	18608864.63	16742716.77	50319885.49	43601225.43	54944365.52	43545917.77	42598416.99	41497145.03	53109132.4	42129090.38	47408855.27	34944777.56	16732863.35	12637711.75	10718760.77	14539468.27	14187690.96	13076939.33	29168859.34	33628413.49	60684259.51	39003771.45	30673359.02	37927534.97	27856765.48	23210014.95	19975535.12	19839189.54	31156855.39	26788681.93
Com_2811_neg	Allantoin	Organoheterocyclic compounds	Azoles	Imidazoles	Imidazoles	852664.4555	211387.5664	378359.2738	2249787.855	276071.8968	825208.8422	397716.2595	93555.78969	115227.6151	112599.5985	161932.4177	829678.5896	485804.556	197972.7456	395042.3974	302093.2815	125335.4344	124925.8278	1298084.037	497352.5477	216747.9437	415394.5172	955187.9458	523731.1445	179755.2359	205662.4153	192573.6794	219209.3635	182637.6635	198949.0225	879469.4792	96386.07595	113622.6199	14412950.9	138361.4895	191841.2399
Com_2817_neg	2-Furoylglycine	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	N-acyl-alpha amino acids	984914.624	3621562.096	4453462.412	2409824.855	4420982.86	3575163.151	13908266.7	14317230.05	36579985.84	61917974.57	51269987.99	25253802.34	3294045.629	3816941.249	4170459.944	4547680.258	2345711.981	2014473.527	12659096.31	21113546.49	36678959.26	27353294.08	11332350.75	7927782.554	6129664.579	6981373.047	9774614.838	10348885.93	11254289.9	11799504.42	89188172.53	103917746.5	86922521.73	41791248.49	57572665.57	38824150.33
Com_2840_neg	PG O-21:2_20:5					340274.4889	5749934.848	11628634.26	111160.7069	27641726.66	35354869.11	135752.9273	339327.0814	8361155.767	2177542.855	1261822.897	4118451.516	903927.6839	388559.878	2405005.956	1993062.291	1563223.672	1768887.951	407177.0837	2670637.813	297562.9012	2359877.407	511391.9218	649922.9988	712312.5802	3412749.614	10203895.95	9459347.467	14608441.09	21336238.6	1892311.703	1669751.17	600729.1134	1568346.369	854357.0071	1977220.383
Com_2843_neg	10-Camphorsulfonic acid					2837270.547	1855619	6246958.518	12930626.7	1803928.075	18167809.53	11292247.08	21355534.2	1933438.44	1800356.334	8028295.26	1814817.382	6691795.053	1254010.123	8452477.506	12527362.88	1188867.132	1197399.753	23325516.59	2967753.745	2014542.924	1810309.688	16354365.08	41750310.92	1836408.911	2891650.7	7785616.756	4286407.991	6339749.363	4573105.209	1646408.884	1435863.671	1593555.072	4510361.491	7986929.699	10934267.29
Com_2878_neg	4-(acetylamino)phenyl 3-chlorobenzoate					260145.1213	1622873.464	1077910.045	1432686.426	555659.6894	927151.9145	1093220.303	995074.7287	854501.9013	525724.6073	660283.9424	686822.4262	8269171.021	3039885.092	10042616.93	9049336.137	1994393.797	2098416.262	829900.1866	612259.5677	744088.7172	503974.4525	762871.5337	842615.2532	51501563.81	47913262.85	20092412.48	7848415.886	78942266.2	56389010.5	580904.5722	574852.1949	568989.0901	694784.8346	581747.9315	652225.1395
Com_2906_neg	ent-8-iso Prostaglandin F2¦Á	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	2982199.587	23193760.01	30047776.3	10427956.77	40972562.72	36253260.68	6360694.678	5211442.683	4836161.072	3978245.374	3702081.512	15390537.09	12254289.13	13118299.05	23820284.12	47156547.55	9558189.933	10197500.14	7664799.426	9059422.714	8745640.068	10247892.63	6471761.74	4648274.138	25048140.09	27615757.14	20791920.12	27007144.55	18479119.34	21791035.68	4105199.008	4217842.432	6286381.839	7266047.037	3728355.014	7617800.71
Com_2907_neg	ST 24:2;O4					12363275.54	15635148.04	18742766.13	12998474.3	22766486.75	38686042.07	11726517.38	13805011.63	16611244.46	15929544.51	20572722.29	17418004.04	40440082.74	27909111.51	28982117.64	26024293.12	35918528.25	31981176.16	22140429.8	18336617.36	52774166.74	24776429.42	21099082.75	19575672.71	30652168.02	30912746.07	31057222.03	34628811.26	36481573.85	38451420.88	25536553.97	26207041.44	26807006.46	26441370.72	33666082.29	15977897.49
Com_2920_neg	"13,14-Dihydro-15-keto Prostaglandin E2"	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	856774.4064	13362203.72	29759716.09	63986109.82	17418325.48	1303592.455	14231845.32	3535938.544	4435439.974	12554602.25	12835375.49	10488667.07	11911866.95	22572775.69	22568946.26	9410757.007	12590707.39	14493311.85	8701447.418	11718558.5	14465589.59	10379621.74	6210518.384	19052636.98	29775062.36	23531057.34	32055149.71	20554921.48	20575301.72	28458444.16	14159248.3	36911948.28	21041282.99	12046008.32	13510558.11	3920696.606
Com_2927_neg	Lauric acid ethyl ester	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Fatty acid esters	14491396.38	12838065.17	15241487.65	13081770.43	23387383.58	37364203.92	7065451.975	6863783.006	10540103.25	7005938.146	6078340.853	14037471.57	7280437.841	10230269.18	13117515.21	15847584.33	8894640.464	8119337.097	14415809.4	8742965.688	6111797.177	13009114.29	21149384.73	16819181.23	18755235	19957776.68	14036848.75	16973819.44	21843145.59	30409263.46	8047898.482	5400342.833	9665429.594	9636098.684	8826804.442	6662214.217
Com_3003_neg	Prostaglandin F1¦Á	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	728277.174	11465690.1	5556578.353	33494856.8	19448826.32	10853877.11	20735817.77	21904758.63	20017746.03	46232771.45	39474324.19	53534693.93	15814167.29	1698212.759	12789386.25	18919323.77	16215292.09	11825974.42	23033364.69	48957332.82	30331625.39	57402054.16	22244839.16	27921364.88	23621594.45	26293240.75	16025117.31	20604877.42	15240947.1	13575291.45	35035499.18	41871917.33	19625899.83	17025724.83	34116791.66	33796809.6
