Class	OW	OW	OW	OW	OW	OW	OW	OW	OW	OW	OW	OW	OC	OC	OC	OC	OC	OC	OC	OC	OC	OC	OC	OC
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_NK4A136_group	0	0.0369724819098928	0.0750620705583463	0	1.16265783008627	0.159605144918789	0.312646553071752	0.489944472959731	0	0.249376558603491	0.0284200483140821	0.70766855378281	0.0435606060606061	0.047336688424934	0.0620489957255136	0.543171919036639	0.339701527205157	0.0935672514619883	0.0376170307623718	0.106907130240773	0.16673792218897	0.439939111088807	0.184553786480653	0.622317596566524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_UCG-008	0	0	0	0	0	0.00134121970519991	0	0	6.3953488372093	0	0.00203000345100587	0	0	0.00249140465394389	0	0.0017080877957127	0.00290343185645433	0.00167084377610693	0.00139322336156933	0	0.00427533133817871	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia	3.69614449073168	0.0118840120424655	0	0	0	0	0	0	0.201181247692876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0	0.209950879416891	0.173220162826953	0	0.161400902702394	0.190453198138387	0.206346725027357	0.200643927021604	0	0.448127800798755	0.298410507297862	0.319829424307036	1.07954545454545	0.815935024166625	0.0643471066783104	0.953112990007686	0.150978456535625	0.279030910609858	0.639489522960321	0.613553964860091	0.200940572894399	0.234188119971228	0.32218711877131	0.188841201716738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella_4	3.7604495764252	0.437067554006233	0.41861539349847	0.00420627576343905	0.319945152259613	0.834238656634343	0.29076129435673	0.102655032429658	0.0073827980804725	0.845630285189282	0.420210714358214	0.178295713550474	0.289772727272727	0.723753051970701	0.142482879073402	0.216927150055513	0.325184367922885	0.623224728487886	1.15637539010254	1.10625639118713	0.371953826421548	0.217460397116141	0.681910600894617	0.879828326180258
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unassigned	6.77579892079291	0.919030264617335	1.59073849529419	0	0.751299777181055	2.57648305368902	1.00984836642176	0.284634408100415	0.0129198966408269	0.963756023475147	0.85463145287347	0.792221160208808	0.59469696969697	0.533160595943993	0.434342970078595	1.01460415065334	0.615527553568318	0.566416040100251	0.47508916629514	0.539183787301292	0.692603676784951	2.07591040631639	2.2959742250305	0.991416309012876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium_1	0.00139793664551123	0.518935192520995	0.0721750678445638	0	0.025709878306576	0.0657197655547955	0.168829138658746	0.111987308105081	0	0.585003656272852	0.509530866202473	0.126828909638997	0.0227272727272727	0.00996561861577557	0.0275773314335616	0.0358698437099667	0.0725857964113582	0.0434419381787803	0.0181119037004012	0.0929627219484987	0.13253527148354	0.562051487930948	0.278394694860646	0.145922746781116
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium_5	0	0.476680927481118	0.405623881286448	0.0028041838422927	0.295663600525624	0.429190305663971	2.63561044239487	0.629928608091083	0	0.247501546884668	0.513590873104484	1.01279317697228	0.132575757575758	0.226717823508894	0.324033644344349	0.220343325646938	0.121944137971082	0.292397660818713	0.245207311636202	0.334665799014595	0.235143223599829	0.347936635385825	0.36285151240264	0.412017167381974
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_UCG-002	0	0.598161939470765	0.747733702869681	0.0140209192114635	0.629892018511112	0.229348569589184	0.159449742066594	0	0	0.493128082050513	0.383670652240109	0.00551430041908683	0.551136363636364	0.514475061039414	0.742289837753367	0.679818942693655	1.52430172463852	0.783625730994152	0.482055283102987	0.553128195593567	2.60367678495083	0.413174754520667	1.30751665676124	0.746781115879828
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_UCG-005	21.7351189644085	4.61231711825912	6.49431260465385	0.0687025041361712	8.20287950637034	3.79296932630534	5.44630295450993	15.2442723158042	5.40789959394611	10.5056906605666	4.09045695377682	10.3871038894199	6.09280303030303	6.32567641636355	6.6070689892908	5.49833461439918	6.73015504326114	6.78529657477026	9.15765715559519	8.20860834805243	8.0718255664814	6.35318914036232	6.79720979699083	7.97424892703863
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_UCG-009	0.0657030223390276	0.0871494216447473	0.0851665800565853	0	0.239958864194709	0.0938853793639936	0.240737845865249	0.0979888945919462	0	0.228751429696436	0.131950224315381	0.19667671494743	0.178030303030303	0.158204195525437	0.0528565519143264	0.0068323511828508	0.133557865396899	0.0434419381787803	0.111457868925546	0.125499674630473	0.141085934159897	0.103711881701544	0.0250242422346648	0.0901287553648069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_UCG-013	0	0.751333650240321	0.538426006120446	0	0.359938296292064	0.486862752987567	0.39080819133969	0.489944472959731	0	0.635628972681079	1.19770203609346	0.705830453643114	0.333333333333333	0.51198365638547	0.236705428138071	0.17080877957127	0.673596190697404	0.489557226399332	0.456977262594739	0.952867899972111	0.256519880290723	0.205750991117579	0.469204541899966	0.48068669527897
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus_1	0	0.00792267469497702	0.00288700271378255	0	0.0485631034679769	0.0751083034911949	0.916054400500235	0.102655032429658	0	0.0675004218776367	0.0162400276080469	0.0459525034923903	0.134469696969697	0.022422641885495	0.0942225490646688	0.0409941070971048	0.0696823645549039	0.0100250626566416	0.0250780205082479	0.190573579994422	0.504489097905088	0.123785149127649	0	0.296137339055794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__[Eubacterium]_coprostanoligenes_group	0.535409735230799	4.77737284107115	1.23708066285582	0.166848938616416	1.35833857053077	3.19076167867058	1.62888854150383	1.11054080537539	4.24695459579181	3.34502090638066	3.6316761738495	2.06234835673848	1.83143939393939	1.1012008570432	0.930734935882704	1.85156717055257	1.21653794785436	1.69256474519632	0.674320106999554	0.827368225341638	0.79521162890124	1.83168565263211	1.56401513966655	1.46781115879828
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	0	0.12412190355464	0.998902938968763	0	0.0614180426212649	0	0.134438017820854	0	0	0.142500890630566	0.15225025882544	0	0.46780303030303	0.573023070407096	0.347014753872317	0.413357246562473	0.299053481214796	0.459482038429407	0.41378733838609	0.0604257692665241	0.790936297563061	0.508522774794667	0.0406643936313304	0.32618025751073
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia-Shigella	0	0.0633813975598162	0.0360875339222819	0.636549732200443	0	0.0469426896819968	0	0	0.00184569952011812	0.00375002343764649	0.030450051765088	0.00183810013969561	0	0.0772335442722607	0.360803419589098	0	0.0348411822774519	0	0.0626950512706197	0	1.16716545532279	0.294407922249544	1.92373862178986	0.0429184549356223
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	0	0	0	2.71164577549704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0	0.00396133734748851	0	2.93598048288046	0	0	0	0	0	0	0.00203000345100587	0.0165429012572605	0	0	0	0	0.00580686371290866	0	0	0	0	0	0	0
k__Bacteria|p__Unassigned|c__Unassigned|o__Unassigned|f__Unassigned|g__Unassigned	0.00978555651857858	0.216553108329372	0.538426006120446	0.0084125515268781	0.815574472947495	0.193135637548787	0.284508363295295	0.485278335122019	0	0.223126394539966	0.255780434826739	0.0863907065656937	0.191287878787879	0.276545916587772	0.298754423863584	0.160560252796994	0.505197143023053	0.0885547201336675	0.592119928666964	0.250999349260946	0.26507054296708	0.260952476539369	0.378491663799306	1.68669527896996
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	0	7.41826440606349	0.392632369074427	0.0210313788171953	0.467062789236131	12.0387880738744	10.0109426293575	8.64168727544212	0	2.87814298839368	4.86997827896307	1.72781413131387	6.88068181818182	1.29926752703174	7.48035115135359	0.199846272098386	5.78653968991348	2.90058479532164	2.11491306286224	9.90052988751511	0.6626763574177	4.10163764406751	1.74856892614721	5.03004291845494
