OTUID	All	CC	OC	PC
ASV_7483	0.001215	0.0025505648	0.0008858161	0.0002076171
ASV_8614	0.001658	0.002029452	0.002943422	0.000000000
ASV_7029	0.000828	0.0016692337	0.0002606692	0.0005535542
ASV_7292	0.001045	0.0008388154	0.0015358047	0.0007604274
ASV_8301	0.001414	0.0005681818	0.0025864061	0.0010885189
ASV_9011	0.001255	0.003765952	0.000000000	0.000000000
ASV_9121	0.001199	0.001382070	0.001144496	0.001071720
ASV_8111	0.001432	0.0006152423	0.0034418888	0.0002374646
ASV_7217	0.001259	0.0001984694	0.0030414406	0.0005360890
ASV_8321	0.00094	0.0024588906	0.0003622511	0.0000000000
ASV_7346	0.001169	0.0007266013	0.0021013018	0.0006799934
ASV_8813	0.001023	0.0009154179	0.0020159907	0.0001386255
ASV_7574	0.001332	0.0008891108	0.0015500541	0.0015579390
ASV_7875	0.000755	0.000000000	0.002266033	0.000000000
ASV_7802	0.001502	0.000300192	0.001967765	0.002239320
ASV_8427	0.000955	0.0022262241	0.0000000000	0.0006396591
ASV_8453	0.000982	0.0006815823	0.0007660370	0.0014986904
ASV_7499	0.00088	0.0009000613	0.0001038085	0.0016357955
ASV_8020	0.000933	1.117079e-03	1.584010e-03	9.722028e-05
ASV_8143	0.000936	0.000595256	0.001123712	0.001090100
ASV_8212	0.00084	0.0006953819	0.0014091813	0.0004158765
ASV_9171	0.001542	0.0019594163	0.0021925044	0.0004726151
ASV_9397	0.001014	0.0009710071	0.0000000000	0.0020713918
ASV_7634	0.000709	0.0011328055	0.0001578283	0.0008365853
ASV_7661	0.001006	0.0013580766	0.0001915092	0.0014698377
ASV_7926	0.001042	0.0010865005	0.0014109611	0.0006295146
ASV_8269	0.000837	0.0000000000	0.0019680420	0.0005443993
ASV_8445	0.001039	0.0005167151	0.0005232736	0.0020769273
ASV_8554	0.000859	0.001117079	0.000000000	0.001459703
ASV_8855	0.001026	0.0029344034	0.0001423406	0.0000000000
ASV_8942	0.001609	0.0000000000	0.0046023289	0.0002245697
ASV_9112	0.001111	0.0018584098	0.0005631553	0.0009113249
ASV_9257	0.000857	0.0001122758	0.0006614925	0.0017965578
ASV_9826	0.001059	0.0008388771	0.0015419418	0.0007976145
ASV_7642	0.001126	0.0007581761	0.0020399864	0.0005789056
ASV_8136	0.001135	0.001962829	0.000000000	0.001441669
ASV_9716	0.000808	0.0004559849	0.0001161019	0.0018525178
ASV_9725	0.001227	0.002610391	0.001071755	0.000000000
ASV_9789	0.000835	0.0011144925	0.0007266597	0.0006647957
ASV_8274	0.001011	0.0000000000	0.0004986183	0.0025343284
ASV_8655	0.000954	0.0020352995	0.0003156566	0.0005123096
ASV_8984	0.001145	0.000000000	0.000000000	0.003436224
ASV_7892	0.000791	0.000000000	0.000000000	0.002372816
ASV_7966	0.001048	0.003142578	0.000000000	0.000000000
ASV_8071	0.001206	0.0001230430	0.0003562776	0.0031378735
ASV_8215	0.000848	0.002543545	0.000000000	0.000000000
ASV_8420	0.000925	0.002775465	0.000000000	0.000000000
ASV_8428	0.000922	0.0026526518	0.0000000000	0.0001122849
ASV_8435	0.001003	0.0001122758	0.0013869353	0.0015106325
ASV_8447	0.001471	0.0006938760	0.0032968008	0.0004218572
ASV_8701	0.000849	0.000000000	0.002548425	0.000000000
ASV_8857	0.000956	0.0011370386	0.0014386723	0.0002916608
ASV_9104	0.00152	0.0005549944	0.0038890125	0.0001170198
ASV_9126	0.000993	0.0008339135	0.0015421691	0.0006025298
ASV_9224	0.001889	0.0001122758	0.0046494993	0.0009055615
ASV_9464	0.00111	0.0003355142	0.0023066825	0.0006875897
ASV_9523	0.001105	0.000000000	0.003314394	0.000000000
ASV_9531	0.000776	0.0000000	0.0023275	0.0000000
ASV_1976	0.00165	0.0004249316	0.0045260304	0.0000000000
ASV_4221	0.000986	0.0010469841	0.0016708658	0.0002408896
ASV_2443	0.001419	0.000000000	0.000618323	0.003637183
ASV_3237	0.001155	0.0013124422	0.0016287332	0.0005227006
ASV_2824	0.001297	0.000000000	0.001271741	0.002618075
ASV_3405	0.00149	0.0012189803	0.0009759768	0.0022755768
ASV_3519	0.001347	0.0007246371	0.0022302315	0.0010866634
ASV_4143	0.001159	0.0016194568	0.0017098209	0.0001475997
ASV_3868	0.001033	0.0027434773	0.0000000000	0.0003543359
ASV_3301	0.001048	0.000000000	0.001012534	0.002130422
ASV_6825	0.0012	0.0003476909	0.0023880271	0.0008652180
ASV_4082	0.000867	0.002602445	0.000000000	0.000000000
ASV_4665	0.000892	0.002396671	0.000278474	0.000000000
ASV_3850	0.001073	0.0004544501	0.0027655324	0.0000000000
ASV_5115	0.001329	0.001570658	0.001201635	0.001213803
ASV_5060	0.001208	0.0001968333	0.0034267031	0.0000000000
ASV_9643	0.001109	0.002089181	0.001238839	0.000000000
ASV_9840	0.001231	0.0018689585	0.0003824432	0.0014405087
ASV_5383	0.001072	0.0008490922	0.0005265817	0.0018411000
ASV_8309	0.001575	0.0006324716	0.0026683570	0.0014229921
ASV_6692	0.001173	0.0010820999	0.0003900322	0.0020471181
ASV_6861	0.001036	0.0006375241	0.0010669222	0.0014039809
ASV_6587	0.000923	0.0001209921	0.0012920933	0.0013566306
ASV_8341	0.001276	0.0006906523	0.0030194340	0.0001170198
ASV_8531	0.001001	0.0009540804	0.0009399664	0.0011093396
ASV_9015	0.000696	0.0012656389	0.0001392370	0.0006831791
ASV_7763	0.001394	0.000000000	0.002823361	0.001358546
ASV_7770	0.001342	0.0005756212	0.0021782815	0.0012735071
ASV_6790	0.000999	0.0018008822	0.0008592090	0.0003381098
ASV_7295	0.001279	0.0010154316	0.0007948035	0.0020262201
ASV_8255	0.001697	0.0006373974	0.0044531037	0.0000000000
ASV_6710	0.001035	0.000000000	0.000000000	0.003103597
ASV_7115	0.00141	0.0008469449	0.0030551805	0.0003272594
ASV_7172	0.001181	0.003542505	0.000000000	0.000000000
ASV_6792	0.001723	0.000423235	0.004746597	0.000000000
ASV_6151	0.000948	0.0004827301	0.0015011757	0.0008601093
ASV_8845	0.001025	0.001148604	0.000000000	0.001926887
ASV_9660	0.001164	0.0005054560	0.0021481635	0.0008384443
ASV_8369	0.001072	0.0023226578	0.0008942995	0.0000000000
ASV_9770	0.000877	0.0016337462	0.0001915092	0.0008065769
ASV_6751	0.000789	0.0014442525	0.0006968117	0.0002245697
ASV_7754	0.001116	0.0028321615	0.0000000000	0.0005160899
ASV_8310	0.000588	1.666698e-03	0.000000e+00	9.722028e-05
ASV_9463	0.001092	0.0023101452	0.0006885607	0.0002759146
ASV_8216	0.001026	0.0021646448	0.0005860852	0.0003272594
ASV_9731	0.001424	0.0010294104	0.0025171353	0.0007267373
ASV_8197	0.000928	0.001530390	0.001254579	0.000000000
ASV_9450	0.000802	0.0015163592	0.0002846813	0.0006058645
ASV_9458	0.001016	0.000614710	0.001854029	0.000578719
ASV_9778	0.000822	0.0002705016	0.0004868270	0.0017074034
ASV_9923	0.001167	0.0002235786	0.0009620594	0.0023163362
ASV_7356	0.000982	0.0011862637	0.0007117032	0.0010471861
ASV_7454	0.000958	0.0014044674	0.0010543608	0.0004152341
ASV_8049	0.001022	0.0000000000	0.0028409091	0.0002245697
ASV_9023	0.001183	0.0006531955	0.0005477869	0.0023473627
ASV_7726	0.001285	0.001452918	0.000000000	0.002403151
ASV_9322	0.000799	0.0000000000	0.0021897512	0.0002075447
ASV_8392	0.000933	0.0016636264	0.0005755392	0.0005598190
ASV_7995	0.001077	0.0029908162	0.0000000000	0.0002408896
ASV_8226	0.000848	0.0009593340	0.0004194651	0.0011646231
ASV_9787	0.001324	0.0013628591	0.0003873447	0.0022204817
ASV_7980	0.00085	0.0004065137	0.0014188781	0.0007235660
ASV_8013	0.001018	0.001746239	0.000000000	0.001309038
ASV_9502	0.000847	0.0006049607	0.0000000000	0.0019362264
ASV_8432	0.00094	0.0008386637	0.0000000000	0.0019807819
ASV_8642	0.001046	0.0003247416	0.0017226459	0.0010912682
ASV_9902	0.002294	0.0001122758	0.0067692746	0.0000000000
ASV_7431	0.000861	0.0013121518	0.0008292914	0.0004427992
ASV_7871	0.001211	0.000000000	0.001649477	0.001984363
ASV_8203	0.001028	0.0005372074	0.0013383045	0.0012080609
ASV_8636	0.001445	0.0007566431	0.0003576538	0.0032193885
ASV_8737	0.000791	0.00000000	0.00000000	0.00237422
ASV_8952	0.001049	0.000000000	0.000000000	0.003147932
ASV_9098	0.001186	0.003558383	0.000000000	0.000000000
ASV_9178	0.001134	0.0009276792	0.0003873447	0.0020879618
ASV_9699	0.000867	0.0011364775	0.0002846813	0.0011797474
ASV_9704	0.00078	0.0015955526	0.0002606692	0.0004841021
ASV_7854	0.001252	0.000000000	0.000000000	0.003756303
ASV_8645	0.000791	0.0011502708	0.0003499577	0.0008720250
ASV_7978	0.00124	0.0004065137	0.0008652557	0.0024469934
ASV_8238	0.001238	0.0003124424	0.0026811294	0.0007200714
ASV_8481	0.001206	0.000000000	0.003617414	0.000000000
ASV_8485	0.001329	0.000000000	0.003986323	0.000000000
ASV_8938	0.001027	0.0000000	0.0030822	0.0000000
ASV_9532	0.00094	0.000000000	0.002820574	0.000000000
ASV_9552	0.001163	0.00000000	0.00000000	0.00348996
ASV_9774	0.000916	0.0020945648	0.0000000000	0.0006545188
ASV_1811	0.000881	0.0000000000	0.0021932200	0.0004501287
ASV_4459	0.001466	0.0015399652	0.0021314651	0.0007261531
ASV_3360	0.00091	0.000000000	0.000971157	0.001759351
ASV_3535	0.000935	0.0000000000	0.0020601589	0.0007441362
ASV_3725	0.000956	0.0001879162	0.0026788928	0.0000000000
ASV_5779	0.000958	0.0020953166	0.0005848502	0.0001944406
ASV_4586	0.001601	0.000123043	0.004679012	0.000000000
ASV_4030	0.000999	0.0021313117	0.0003309069	0.0005355341
ASV_4296	0.000947	0.0012389969	0.0007803566	0.0008218046
ASV_8144	0.001029	0.0012471585	0.0009295915	0.0009113249
ASV_4659	0.000929	0.0009923166	0.0009644441	0.0008301787
ASV_5022	0.000754	0.0000000000	0.0018453377	0.0004158765
ASV_5137	0.00122	0.0016219083	0.0014293504	0.0006083757
ASV_4442	0.000918	0.0005828476	0.0010812818	0.0010884818
ASV_5623	0.000997	0.0017285730	0.0009014506	0.0003603303
ASV_5454	0.001016	0.0005544267	0.0015745934	0.0009177474
ASV_4875	0.001028	0.0016241937	0.0003873447	0.0010723138
ASV_5262	0.00106	0.0022532848	0.0000000000	0.0009273989
ASV_5437	0.001228	0.000000000	0.000000000	0.003685208
ASV_7281	0.001018	0.0001117893	0.0011465766	0.0017961203
ASV_8132	0.001113	0.0018513123	0.0003562776	0.0011322527
ASV_5131	0.001134	0.000000000	0.001100557	0.002301727
ASV_6758	0.001098	0.0001473622	0.0011144438	0.0020331644
ASV_5794	0.00085	0.0004915578	0.0020597093	0.0000000000
ASV_6491	0.0011	0.0011252271	0.0015263121	0.0006479637
ASV_8546	0.001041	0.001147437	0.001974438	0.000000000
ASV_9061	0.000901	0.000000000	0.001205319	0.001496723
ASV_5244	0.001085	0.000000000	0.000000000	0.003254028
ASV_6447	0.001326	0.0004598758	0.0025847621	0.0009345096
ASV_7561	0.001004	0.0003353679	0.0025551637	0.0001204448
ASV_6031	0.000775	0.0013989680	0.0009271598	0.0000000000
ASV_5746	0.000819	2.360806e-03	0.000000e+00	9.722028e-05
ASV_7293	0.001179	0.0019409678	0.0008830200	0.0007142877
ASV_6389	0.001295	0.0001473622	0.0015526024	0.0021858655
ASV_6888	0.001133	0.0020099977	0.0008314095	0.0005563232
ASV_7902	0.000816	0.000000000	0.002448957	0.000000000
ASV_9162	0.001198	0.001310404	0.002282725	0.000000000
ASV_6297	0.000861	0.0011447855	0.0009062855	0.0005321092
ASV_6398	0.001299	0.0003124369	0.0032327399	0.0003510595
ASV_6708	0.000737	0.000000000	0.000000000	0.002211098
ASV_6972	0.00095	0.0012860496	0.0010272526	0.0005371356
ASV_7118	0.001232	0.000827891	0.002867666	0.000000000
ASV_7307	0.001145	0.0008982063	0.0012171989	0.0013202751
ASV_7276	0.00088	0.0023573875	0.0002817383	0.0000000000
ASV_7353	0.000864	0.001437178	0.000139237	0.001015173
ASV_7993	0.000972	0.0007847596	0.0013856288	0.0007464941
ASV_8048	0.001319	0.0000000000	0.0033459998	0.0006096747
ASV_9881	0.000883	0.0000000000	0.0022006825	0.0004491394
ASV_6816	0.000517	0.001552374	0.000000000	0.000000000
ASV_7151	0.001067	0.0013118530	0.0009627080	0.0009269013
ASV_7229	0.001024	0.0000000000	0.0007153076	0.0023566335
ASV_9113	0.001245	0.0024706296	0.0001915092	0.0010731351
ASV_9617	0.000979	0.0003016697	0.0021967786	0.0004388098
ASV_9835	0.000981	0.0006707987	0.0013981740	0.0008745048
ASV_7417	0.001043	0.0002235786	0.0000000000	0.0029047906
ASV_7935	0.001044	0.0023751451	0.0006452755	0.0001122849
ASV_7026	0.000851	0.001354340	0.001197174	0.000000000
ASV_8022	0.001122	0.0001230485	0.0011630092	0.0020805139
ASV_8234	0.00078	0.0004921938	0.0018480162	0.0000000000
ASV_9736	0.001317	0.0009864689	0.0029655989	0.0000000000
ASV_6998	0.000746	0.0014703524	0.0000000000	0.0007690414
ASV_7274	0.000805	0.0004249316	0.0000000000	0.0019893372
ASV_7723	0.000955	0.001241253	0.001625161	0.000000000
ASV_8843	0.000922	0.002486887	0.000278474	0.000000000
ASV_7275	0.000627	0.0010747143	0.0001915092	0.0006134508
ASV_7756	0.000808	0.0004925575	0.0002846813	0.0016463774
ASV_8015	0.00093	0.0007289679	0.0008635982	0.0011984080
ASV_8744	0.000972	0.0015852838	0.0004985451	0.0008323563
ASV_8898	0.000972	0.0005675984	0.0023498195	0.0000000000
ASV_8438	0.001294	0.0003935575	0.0023224285	0.0011662512
ASV_8908	0.001532	0.0000000	0.0045971	0.0000000
ASV_8544	0.000938	0.0009427849	0.0008470117	0.0010250640
ASV_8871	0.00093	0.0001209921	0.0006281329	0.0020423488
ASV_9108	0.000955	0.0020204579	0.0000000000	0.0008455204
ASV_8498	0.00143	0.000000000	0.000000000	0.004288761
ASV_8968	0.000736	0.000000000	0.000000000	0.002209172
ASV_9304	0.001	0.0001122758	0.0004761905	0.0024112606
ASV_7994	0.000934	0.0021349079	0.0006676998	0.0000000000
ASV_8456	0.001553	0.0003109592	0.0026438646	0.0017032529
ASV_9437	0.000766	0.002298851	0.000000000	0.000000000
ASV_9743	0.000951	0.0010328537	0.0010316984	0.0007872316
ASV_7963	0.000654	0.0015801445	0.0003830185	0.0000000000
ASV_8366	0.000945	0.0012497641	0.0005569479	0.0010267969
ASV_8385	0.000763	0.0006037223	0.0000000000	0.0016855446
ASV_8440	0.000693	0.0003684055	0.0008668429	0.0008431134
ASV_9190	0.001213	0.000000000	0.003638676	0.000000000
ASV_9705	0.00107	0.001153517	0.001023960	0.001031357
ASV_7722	0.00179	0.0006477866	0.0042311005	0.0004908891
ASV_8081	0.000626	0.000000000	0.000000000	0.001877314
ASV_8406	0.001045	0.0002124658	0.0029240210	0.0000000000
ASV_8416	0.000999	0.0025061884	0.0000000000	0.0004908891
ASV_8634	0.000755	0.0019117760	0.0001578283	0.0001944406
ASV_8706	0.000774	0.000000000	0.002323264	0.000000000
ASV_8713	0.000931	0.000000000	0.001096783	0.001696067
ASV_9430	0.000906	0.0008469449	0.0017530357	0.0001170198
ASV_9790	0.000834	0.0006049607	0.0009469697	0.0009488702
ASV_9791	0.000947	0.0012532492	0.0012968759	0.0002916608
ASV_9796	0.000877	0.0008274045	0.0009550492	0.0008472037
ASV_7797	0.000975	0.0013583352	0.0013591358	0.0002075447
ASV_7798	0.000581	0.001742915	0.000000000	0.000000000
ASV_8088	0.000653	0.000000000	0.000000000	0.001957582
ASV_8207	0.00109	0.003269627	0.000000000	0.000000000
ASV_8295	0.001089	0.000000000	0.000000000	0.003265587
ASV_8412	0.000957	0.002871555	0.000000000	0.000000000
ASV_8510	0.000626	0.000000000	0.000000000	0.001877314
ASV_8641	0.000822	0.0001122758	0.0002322039	0.0021223797
ASV_8826	0.000783	0.0020384197	0.0001161019	0.0001944406
ASV_8852	0.000895	0.001399156	0.000000000	0.001287218
ASV_8863	0.001167	0.003500891	0.000000000	0.000000000
ASV_8889	0.000716	0.0005165076	0.0010666008	0.0005652996
ASV_9096	0.000581	0.001742915	0.000000000	0.000000000
ASV_9251	0.000749	0.000000000	0.000139237	0.002106357
ASV_9443	0.001004	0.0010496030	0.0009822897	0.0009808490
ASV_9466	0.001112	0.0002460969	0.0025451796	0.0005444716
ASV_9884	0.001651	0.000000000	0.004952715	0.000000000
ASV_9939	0.000914	0.000000000	0.000000000	0.002743304
ASV_581	0.001058	0.0014129981	0.0014505307	0.0003115032
ASV_1194	0.000945	0.0005588120	0.0020675352	0.0002075447
ASV_2605	0.00146	0.0003109592	0.0035092199	0.0005595486
ASV_2539	0.00116	0.0003863856	0.0028875046	0.0002075447
ASV_2238	0.001195	0.0004925575	0.0006249711	0.0024682544
ASV_2427	0.001276	0.0002440351	0.0030708092	0.0005143425
ASV_3306	0.001195	0.000000000	0.002229407	0.001354534
ASV_8762	0.000894	0.0007079944	0.0010020991	0.0009726256
ASV_2815	0.000583	0.000000000	0.000000000	0.001749965
ASV_2626	0.001452	0.000000000	0.000000000	0.004356919
ASV_4327	0.000877	0.0011311770	0.0010042229	0.0004960908
ASV_3548	0.000946	0.0010266320	0.0002584426	0.0015534852
ASV_5679	0.001073	0.0013892858	0.0006658186	0.0011628494
ASV_3053	0.000562	0.001686889	0.000000000	0.000000000
ASV_3312	0.001134	0.0031493335	0.0001393977	0.0001122849
ASV_4740	0.001062	0.0007660678	0.0000000000	0.0024210249
ASV_4483	0.001224	0.0002124658	0.0028960892	0.0005624136
ASV_3745	0.001012	0.0012003059	0.0011587787	0.0006762197
ASV_3994	0.001079	0.0004814157	0.0008130904	0.0019439081
ASV_4758	0.001103	0.0005863327	0.0016546491	0.0010676832
ASV_4055	0.000932	0.0008698217	0.0011577679	0.0007671656
ASV_4574	0.001151	0.001698946	0.001754334	0.000000000
ASV_5303	0.000927	0.0021570724	0.0004177109	0.0002075447
ASV_5382	0.001208	0.0003198818	0.0022726135	0.0010323857
ASV_4547	0.001187	0.000000000	0.000000000	0.003561126
ASV_4971	0.001102	0.0010244894	0.0016224249	0.0006600541
ASV_6009	0.001464	0.0000000000	0.0036547726	0.0007369804
ASV_5457	0.000905	0.000000000	0.001113148	0.001600377
ASV_7457	0.001154	0.0005146588	0.0001915092	0.0027560647
ASV_6095	0.001869	0.000000000	0.000000000	0.005607057
ASV_5616	0.001939	0.000000000	0.005816537	0.000000000
ASV_6306	0.000905	0.001442312	0.001272032	0.000000000
ASV_5942	0.000827	0.0009730025	0.0004317585	0.0010776549
ASV_6320	9e-04	0.0010429470	0.0012291597	0.0004284802
ASV_6882	0.000752	1.031652e-03	1.126311e-03	9.722028e-05
ASV_5818	0.001013	0.0012067730	0.0002846813	0.0015476202
ASV_6354	0.001266	0.0004452472	0.0033513586	0.0000000000
ASV_6193	0.000982	0.0001230485	0.0025660114	0.0002556453
ASV_6008	0.000783	0.0006688334	0.0015688201	0.0001122849
ASV_7764	0.000838	0.000000000	0.001151821	0.001361498
ASV_8340	0.001108	0.0009671588	0.0015182301	0.0008384380
ASV_6478	0.001165	0.0003583618	0.0021317074	0.0010047856
ASV_7414	0.001112	0.0004003820	0.0024402743	0.0004960908
ASV_7928	0.000827	0.0006740320	0.0009181875	0.0008879493
ASV_6479	0.000697	0.0003694181	0.0000000000	0.0017230637
ASV_7402	0.000635	0.000000000	0.000000000	0.001904377
ASV_9265	0.000872	0.0000000000	0.0008164804	0.0018000889
ASV_6581	0.001083	0.0000000000	0.0007153076	0.0025325499
ASV_7459	0.000842	0.0014864001	0.0003811896	0.0006597205
ASV_6481	0.001002	0.0001859569	0.0021420374	0.0006768389
ASV_7213	0.000886	0.0000000000	0.0020036792	0.0006545188
ASV_7009	0.001226	0.002388745	0.001288743	0.000000000
ASV_9124	8e-04	0.0013530708	0.0001038085	0.0009430086
ASV_9599	0.001209	0.000777783	0.001186311	0.001662304
ASV_7795	0.000775	0.0020065095	0.0002076171	0.0001122849
ASV_6509	0.001036	0.0018948026	0.0005779651	0.0006347163
ASV_6939	0.000896	0.000000000	0.001653731	0.001032803
ASV_7279	0.001344	0.0005018363	0.0021760411	0.0013540517
ASV_7497	0.000809	0.0002441315	0.0005152282	0.0016684135
ASV_6908	0.000647	0.0015610000	0.0001161019	0.0002646196
ASV_7291	0.000701	0.0007866574	0.0000000000	0.0013165696
ASV_9603	0.001346	0.0006228285	0.0024633050	0.0009530121
ASV_7596	0.000845	0.0008771119	0.0005745277	0.0010842734
ASV_7041	0.001035	0.0027999327	0.0000000000	0.0003048373
ASV_7710	0.000817	0.0002124658	0.0002817383	0.0019561869
ASV_9145	0.000743	0.0007413448	0.0014874220	0.0000000000
ASV_9821	0.000757	0.0004565064	0.0016073266	0.0002076171
ASV_7257	0.000854	0.0009152948	0.0008528945	0.0007933409
ASV_8951	0.000872	7.368111e-05	1.767076e-03	7.763988e-04
ASV_9674	0.001124	0.0003863856	0.0007466528	0.0022388287
ASV_7841	0.000949	0.0005462835	0.0009281914	0.0013714455
ASV_6975	0.00104	0.0000000000	0.0007338527	0.0023856349
ASV_7991	0.00071	0.0002124658	0.0008037239	0.0011127287
ASV_9554	0.000817	0.0002124658	0.0000000000	0.0022386196
ASV_9920	0.000908	0.0007290346	0.0002322039	0.0017618070
ASV_8003	0.000867	0.0006802864	0.0011387527	0.0007832800
ASV_9422	0.000785	0.0013840249	0.0006937081	0.0002759146
ASV_7777	0.000748	0.0018253698	0.0004194651	0.0000000000
ASV_8969	0.000735	0.000000000	0.000000000	0.002205416
ASV_9412	0.000926	0.0014448732	0.0012209305	0.0001122849
ASV_9823	0.000742	0.0013064725	0.0000000000	0.0009201763
ASV_8522	0.000892	0.0005681818	0.0003900322	0.0017186272
ASV_8976	0.000976	0.0000000000	0.0003576538	0.0025691404
ASV_9172	0.001031	0.001144872	0.001621147	0.000326525
ASV_9862	0.001006	0.0003691399	0.0016006005	0.0010472123
ASV_8830	0.001065	0.0008582072	0.0003830185	0.0019536010
ASV_9107	0.001082	0.0010451535	0.0012815265	0.0009182058
ASV_9377	0.000531	0.0013401582	0.0001038085	0.0001475997
ASV_9860	0.000952	0.0000000000	0.0024882061	0.0003684902
ASV_8181	0.000531	0.001593017	0.000000000	0.000000000
ASV_8214	0.000671	0.0001231394	0.0012156543	0.0006737092
ASV_8757	0.001094	0.0023618964	0.0003562776	0.0005634762
ASV_9291	0.000742	0.0011128224	0.0007258580	0.0003884893
ASV_9766	0.001075	0.0006494832	0.0011471100	0.0014292507
ASV_9772	0.001061	0.0008785900	0.0015773628	0.0007265925
ASV_9850	0.001118	0.000000000	0.003353245	0.000000000
ASV_8194	0.000994	0.002981145	0.000000000	0.000000000
ASV_8619	0.00076	0.0006926606	0.0013638914	0.0002245697
ASV_9470	0.000852	0.0011267211	0.0005662589	0.0008636606
ASV_9534	0.000878	0.0002124658	0.0018644146	0.0005565641
ASV_8166	0.000849	0.0018599736	0.0005755392	0.0001122849
ASV_8267	0.001295	0.000000000	0.003884341	0.000000000
ASV_8532	0.000661	0.0009298873	0.0000000000	0.0010531785
ASV_8609	0.000931	0.0015864557	0.0004839053	0.0007226687
ASV_9159	0.000816	0.0010291878	0.0003562776	0.0010621433
ASV_9410	0.000857	0.0006479566	0.0003826039	0.0015396655
ASV_9465	0.000943	0.0007046596	0.0016128054	0.0005126650
ASV_9813	0.00116	0.0009841667	0.0004839053	0.0020124960
ASV_8089	0.001025	0.000000000	0.000000000	0.003074075
ASV_8188	0.000978	0.0014525278	0.0007110637	0.0007705478
ASV_8190	0.000872	0.002616916	0.000000000	0.000000000
ASV_8488	0.00067	0.0000000000	0.0002430455	0.0017664286
ASV_8623	0.000978	0.0019988924	0.0000000000	0.0009341372
ASV_8892	0.000871	0.002612945	0.000000000	0.000000000
ASV_8949	0.001149	0.000000000	0.003447166	0.000000000
ASV_8978	0.001225	0.000000000	0.000000000	0.003675859
ASV_9095	0.000966	0.0024485283	0.0001393977	0.0003115032
ASV_9154	0.000733	0.0008668691	0.0013317563	0.0000000000
ASV_9221	0.000871	0.0002124658	0.0023991564	0.0000000000
ASV_9225	0.000858	0.000000000	0.002019725	0.000554502
ASV_9256	0.000674	0.000000000	0.000000000	0.002021128
ASV_9375	0.001011	0.003032736	0.000000000	0.000000000
ASV_9399	0.000918	0.001481913	0.001273010	0.000000000
ASV_9400	0.001294	0.0005092146	0.0023867856	0.0009869799
ASV_9409	0.001069	0.0014137505	0.0015465370	0.0002480454
ASV_1286	0.001046	0.001143571	0.000000000	0.001995862
ASV_1480	0.000891	0.0019423922	0.0001915092	0.0005397062
ASV_1941	0.000927	0.0009862869	0.0009999653	0.0007960251
ASV_3048	0.001217	0.0001231394	0.0019243397	0.0016036141
ASV_3178	0.001009	0.0004861489	0.0014842888	0.0010563708
ASV_4332	0.001476	0.0001984694	0.0039814667	0.0002480454
ASV_6636	0.001161	0.001619191	0.001205428	0.000657472
ASV_4236	0.001211	7.368111e-05	7.449985e-04	2.813705e-03
ASV_5074	0.001343	0.0002327814	0.0014899969	0.0023050642
ASV_4475	0.001011	0.000000000	0.000000000	0.003034458
ASV_5294	0.00099	0.000000000	0.001578860	0.001391893
ASV_5086	0.00075	0.0017589596	0.0000000000	0.0004908891
ASV_6933	0.000716	0.0008898833	0.0006366893	0.0006204046
ASV_4556	0.000769	0.0008722670	0.0004644078	0.0009711924
ASV_5002	0.000854	0.001310515	0.001252824	0.000000000
ASV_4830	0.000721	0.0004249316	0.0017376559	0.0000000000
ASV_5125	0.000906	0.0003355088	0.0020784573	0.0003048373
ASV_5267	0.000649	0.0001968333	0.0000000000	0.0017487317
ASV_8760	0.0011	0.0000000000	0.0027906849	0.0005100956
ASV_4988	0.000722	0.0000000000	0.0007512465	0.0014160579
ASV_5342	0.001059	0.000000000	0.001072961	0.002104798
ASV_6608	0.000825	0.0007859974	0.0009483131	0.0007420109
ASV_5078	0.000946	0.0001122758	0.0000000000	0.0027242866
ASV_5083	0.000771	0.0003691454	0.0019428899	0.0000000000
ASV_4948	0.001041	0.0017741579	0.0009068168	0.0004427992
ASV_6508	0.001192	0.0001968333	0.0021011895	0.0012776475
ASV_5502	0.001328	0.0001122758	0.0000000000	0.0038728167
ASV_5726	0.001336	0.000000000	0.000000000	0.004007302
ASV_6085	0.000781	0.0001117893	0.0022303630	0.0000000000
ASV_8289	0.001028	0.0010375678	0.0007581215	0.0012894526
ASV_7761	0.000934	0.000000000	0.001474804	0.001328377
ASV_6659	0.000883	0.0011469677	0.0001161019	0.0013862550
ASV_8526	0.001034	0.0007528906	0.0018455555	0.0005028165
ASV_5984	0.000971	0.0005901778	0.0014880255	0.0008354632
ASV_6720	0.000705	0.0020036209	0.0000000000	0.0001122849
ASV_5686	0.00092	0.000000000	0.000000000	0.002760852
ASV_7616	0.001235	0.0022428874	0.0012151771	0.0002480454
ASV_9079	0.000843	0.000923216	0.001364867	0.000242051
ASV_7599	0.000604	0.001535219	0.000000000	0.000277251
ASV_9609	0.001115	0.0013073091	0.0013358582	0.0007014593
ASV_7762	0.00107	6.487833e-04	2.462712e-03	9.722028e-05
ASV_7768	0.000769	0.002306551	0.000000000	0.000000000
ASV_8122	0.001015	0.0001122758	0.0000000000	0.0029325056
ASV_8676	0.000662	0.0001209921	0.0009914188	0.0008749825
ASV_7846	0.000869	0.0001230430	0.0009368724	0.0015462068
ASV_5973	0.001056	0.0010259199	0.0019356212	0.0002076171
ASV_6643	0.000743	0.000499780	0.000000000	0.001728875
ASV_7082	0.001067	0.000400382	0.001587610	0.001213105
