OTUID	All	CW	OW	PW
ASV_9232	0.000278	0.0000000000	0.0000000000	0.0008340546
ASV_8066	0.000318	0.0000000000	0.0000000000	0.0009551419
ASV_9097	0.000463	0.0000000000	0.0011968640	0.0001924735
ASV_9577	0.000281	0.0003566488	0.0001190272	0.0003669959
ASV_9695	0.000409	0.0009338512	0.0001531750	0.0001387940
ASV_9892	0.000323	0.0000000000	0.0001562510	0.0008112517
ASV_8812	0.00029	0.0003300897	0.0001202918	0.0004183892
ASV_9632	0.000327	0.0001200665	0.0000000000	0.0008623731
ASV_8287	0.000314	0.0000000000	0.0000000000	0.0009414159
ASV_8565	0.000286	0.0001164556	0.0000000000	0.0007425339
ASV_8729	0.000359	0.000000000	0.000000000	0.001077717
ASV_9372	0.000321	0.0001200665	0.0004297057	0.0004121362
ASV_9587	0.000415	0.0006032652	0.0000000000	0.0006430444
ASV_8915	0.00028	0.0000000000	0.0007245462	0.0001163565
ASV_9054	0.000439	0.001316849	0.000000000	0.000000000
ASV_9189	0.00033	0.0000000000	0.0001562510	0.0008327643
ASV_9263	0.00032	0.0002330318	0.0000000000	0.0007280270
ASV_9593	0.000417	0.0008036545	0.0004470732	0.0000000000
ASV_9336	0.000324	0.0003365154	0.0004998578	0.0001342830
ASV_9857	0.000278	0.0000000000	0.0008331905	0.0000000000
ASV_9865	0.000318	0.0000000000	0.0002235366	0.0007296054
ASV_1633	0.000238	0.0006023371	0.0001117683	0.0000000000
ASV_2146	0.000397	0.0007237326	0.0004687529	0.0000000000
ASV_2361	0.000294	0.0000000000	0.0004811671	0.0004000928
ASV_2689	0.000406	0.0009587767	0.0002605388	0.0000000000
ASV_2987	0.000314	0.0003325087	0.0000000000	0.0006109557
ASV_2521	0.000375	0.0006049677	0.0005210776	0.0000000000
ASV_2947	0.000518	0.001232841	0.000322342	0.000000000
ASV_2665	0.000341	0.0003493669	0.0003888448	0.0002843239
ASV_2592	0.000428	0.000000000	0.001282739	0.000000000
ASV_3690	3e-04	0.0000000000	0.0006214141	0.0002771081
ASV_3066	0.00042	0.0004754798	0.0006493836	0.0001342830
ASV_3826	0.000241	0.0000000000	0.0007217507	0.0000000000
ASV_3948	0.000274	0.0003396719	0.0004811671	0.0000000000
ASV_3441	0.000396	0.0003800490	0.0002605388	0.0005472138
ASV_9889	0.000418	0.0005879287	0.0005499975	0.0001163565
ASV_4394	0.000347	0.0002200598	0.0008203740	0.0000000000
ASV_3688	0.000356	0.0003749747	0.0001691670	0.0005252245
ASV_4250	0.000234	0.0000000000	0.0007012414	0.0000000000
ASV_4005	0.000374	0.000000000	0.000153175	0.000968362
ASV_9219	0.000508	0.0007600979	0.0000000000	0.0007635803
ASV_4338	0.000405	0.0009732595	0.0002405836	0.0000000000
ASV_4539	0.00033	0.0000000000	0.0009891698	0.0000000000
ASV_4836	0.00028	0.0000000000	0.0000000000	0.0008385401
ASV_4817	0.000395	0.0003397322	0.0006982708	0.0001455299
ASV_5055	0.000323	0.0000000000	0.0002605388	0.0007074419
ASV_5684	0.000351	0.000000000	0.000000000	0.001052485
ASV_9407	0.000305	0.0002182358	0.0000000000	0.0006965008
ASV_5418	0.000443	0.0010368931	0.0001691670	0.0001237556
ASV_5275	0.00031	0.0000000000	0.0007905811	0.0001387940
ASV_5243	0.000313	0.0000000000	0.0009375059	0.0000000000
ASV_4954	0.00068	0.001900245	0.000000000	0.000138794
ASV_5549	0.000223	0.0000000000	0.0000000000	0.0006685914
ASV_4926	0.000258	0.0000000000	0.0000000000	0.0007743733
ASV_4869	0.000403	0.0001204674	0.0010879664	0.0000000000
ASV_5090	0.000222	0.0000000000	0.0003570816	0.0003086102
ASV_5257	0.000505	0.0010450664	0.0004687529	0.0000000000
ASV_6229	0.000233	0.0001165159	0.0005824736	0.0000000000
ASV_5222	0.000358	0.0000000000	0.0005210776	0.0005542162
ASV_5455	0.000352	0.0003614022	0.0006951948	0.0000000000
ASV_6688	0.000278	0.0000000000	0.0000000000	0.0008327643
ASV_6803	0.000244	0.0003509647	0.0002405836	0.0001412956
ASV_5182	0.000265	0.0000000000	0.0000000000	0.0007951147
ASV_5192	0.000536	0.0007600979	0.0008483699	0.0000000000
ASV_5734	0.000211	0.0000000000	0.0001117683	0.0005210935
ASV_7772	0.000247	0.0003405272	0.0000000000	0.0004008637
ASV_6347	0.000358	0.0002554200	0.0000000000	0.0008190773
ASV_5124	0.00033	0.0008499436	0.0000000000	0.0001412956
ASV_6167	3e-04	0.0002554200	0.0006452758	0.0000000000
ASV_6873	0.000522	0.0003325087	0.0010421552	0.0001908951
ASV_6622	0.000432	0.0005108400	0.0007860209	0.0000000000
ASV_6942	0.000295	0.0000000000	0.0008849023	0.0000000000
ASV_8939	0.000371	0.0000000000	0.0006401048	0.0004731234
ASV_5448	0.000263	0.0001200665	0.0006703013	0.0000000000
ASV_6343	0.000337	0.0002545073	0.0001100371	0.0006453433
ASV_6700	0.000279	0.0000000000	0.0000000000	0.0008383002
ASV_7192	0.000494	0.0007600979	0.0007231398	0.0000000000
ASV_7198	0.000241	0.0000000000	0.0007217507	0.0000000000
ASV_7044	0.000325	0.0003325087	0.0000000000	0.0006429610
ASV_8219	0.000335	0.0003787700	0.0003888448	0.0002359244
ASV_9804	0.000463	0.0012771001	0.0001117683	0.0000000000
ASV_6215	0.000286	0.0002409348	0.0006176204	0.0000000000
ASV_6274	0.000372	0.001115808	0.000000000	0.000000000
ASV_7732	0.000347	0.0005005164	0.0000000000	0.0005414030
ASV_9386	0.000286	0.0003300897	0.0000000000	0.0005273200
ASV_7331	0.000238	0.0000000000	0.0007141633	0.0000000000
ASV_5955	0.000297	0.0003430617	0.0002605388	0.0002868255
ASV_7330	0.000271	0.0001200665	0.0001562510	0.0005352402
ASV_7432	0.000358	0.001073234	0.000000000	0.000000000
ASV_7129	0.000434	0.0003800490	0.0005210776	0.0004004404
ASV_6410	0.000369	0.0006909789	0.0000000000	0.0004163821
ASV_6917	3e-04	0.0000000000	0.0002380544	0.0006632183
ASV_7127	0.000234	0.0007030469	0.0000000000	0.0000000000
ASV_9445	0.000278	0.0006931852	0.0000000000	0.0001397976
ASV_9943	0.000257	0.0001100299	0.0001164947	0.0005431484
ASV_6338	0.00043	0.000000000	0.001289117	0.000000000
ASV_6988	0.000419	0.0005005164	0.0004988820	0.0002580386
ASV_6796	0.000315	0.0000000000	0.0006548442	0.0002910598
ASV_7046	0.000279	0.0000000000	0.0000000000	0.0008368074
ASV_7464	0.000313	0.0000000000	0.0009375059	0.0000000000
ASV_7362	0.000279	0.0000000000	0.0000000000	0.0008383002
ASV_7836	0.000327	0.0003931444	0.0005877801	0.0000000000
ASV_8008	0.000279	0.0000000000	0.0008376123	0.0000000000
ASV_8372	0.000289	0.0004512676	0.0000000000	0.0004156621
ASV_8606	0.000238	0.0000000000	0.0004811671	0.0002327129
ASV_6423	0.000249	0.0000000000	0.0003403661	0.0004073600
ASV_7255	0.000332	0.0004881847	0.0005078720	0.0000000000
ASV_7030	0.000287	0.0000000000	0.0007440311	0.0001163565
ASV_7504	0.000281	0.0000000000	0.0005805212	0.0002618864
ASV_7822	0.000313	0.0000000000	0.0009375059	0.0000000000
ASV_9143	0.000282	0.0000000000	0.0001202918	0.0007266510
ASV_9296	0.000302	0.0007372897	0.0001691670	0.0000000000
ASV_7595	0.000263	0.0001204674	0.0006695836	0.0000000000
ASV_7945	0.000241	0.0007228045	0.0000000000	0.0000000000
ASV_8084	0.000325	0.0002545073	0.0000000000	0.0007206737
ASV_8827	0.000253	0.0002329113	0.0001168410	0.0004090831
ASV_9085	0.000325	0.0005090146	0.0004659789	0.0000000000
ASV_9204	0.000345	0.0003800490	0.0001190272	0.0005371319
ASV_6771	0.000421	0.0009504667	0.0003125020	0.0000000000
ASV_7143	0.00033	0.0008710394	0.0001190272	0.0000000000
ASV_7456	0.000299	0.0002200598	0.0003888448	0.0002883806
ASV_8235	0.000311	0.0000000000	0.0000000000	0.0009325845
ASV_6900	0.00038	0.001139235	0.000000000	0.000000000
ASV_7814	0.000241	0.0003614022	0.0003608753	0.0000000000
ASV_7430	0.000424	0.0004900788	0.0007813388	0.0000000000
ASV_7603	0.000234	0.0007027457	0.0000000000	0.0000000000
ASV_9039	0.000264	0.0006003323	0.0000000000	0.0001908951
ASV_7574	0.000372	0.0003325087	0.0000000000	0.0007832631
ASV_7875	0.000243	0.0001100299	0.0006200368	0.0000000000
ASV_8392	0.000268	0.0001204674	0.0006824996	0.0000000000
ASV_8438	0.000238	0.0002330318	0.0004811671	0.0000000000
ASV_8908	0.000451	0.000000000	0.001353404	0.000000000
ASV_7777	0.00029	0.0002182358	0.0000000000	0.0006503431
ASV_8969	0.000279	0.0000000000	0.0000000000	0.0008368074
ASV_9412	0.000311	0.0000000000	0.0009344299	0.0000000000
ASV_9823	0.000293	0.0000000000	0.0000000000	0.0008780182
ASV_7936	0.000366	0.0005108400	0.0000000000	0.0005873553
ASV_8322	0.000404	0.0010216663	0.0000000000	0.0001908951
ASV_8317	0.000312	0.0008201685	0.0000000000	0.0001163565
ASV_8443	0.000514	0.0001100299	0.0014310000	0.0000000000
ASV_8692	0.000298	0.0000000000	0.0008928986	0.0000000000
ASV_8439	0.000226	0.0000000000	0.0006772814	0.0000000000
ASV_8844	0.000241	0.0000000000	0.0007217507	0.0000000000
ASV_8861	0.000255	0.0000000000	0.0000000000	0.0007649715
ASV_9793	0.000258	0.0000000000	0.0000000000	0.0007741159
ASV_9843	0.000352	0.0002182358	0.0008381917	0.0000000000
ASV_8465	0.000258	0.0000000000	0.0007727452	0.0000000000
ASV_8842	0.000302	0.0000000000	0.0004823443	0.0004223888
ASV_9794	0.000241	0.0000000000	0.0007217507	0.0000000000
ASV_9859	0.000238	0.0000000000	0.0007141633	0.0000000000
ASV_8325	0.000483	0.0011139818	0.0000000000	0.0003337691
ASV_9692	0.000465	0.0004727431	0.0009221293	0.0000000000
ASV_9754	0.000207	0.0000000000	0.0000000000	0.0006204319
ASV_9781	0.000297	0.0000000000	0.0004595250	0.0004327593
ASV_8911	0.000254	0.0000000000	0.0007621024	0.0000000000
ASV_9140	0.000264	0.0000000000	0.0001190272	0.0006735542
ASV_9645	0.000282	0.0002409348	0.0000000000	0.0006036149
ASV_9839	0.000285	0.0000000000	0.0001562510	0.0006989879
ASV_8995	0.000415	0.0004490246	0.0005210776	0.0002740806
ASV_9524	0.00028	0.0000000000	0.0000000000	0.0008398793
ASV_9712	0.00034	0.0003800490	0.0002380544	0.0004028489
ASV_9807	0.000256	0.0000000000	0.0007668322	0.0000000000
ASV_9308	0.000256	0.0001386370	0.0006298248	0.0000000000
ASV_592	0.000186	0.0004401195	0.0001190272	0.0000000000
ASV_757	0.000393	0.0003800490	0.0000000000	0.0008001856
ASV_1198	0.000284	0.0004900788	0.0003608753	0.0000000000
ASV_3112	0.000322	0.0002545073	0.0003125020	0.0004000928
ASV_2019	0.000259	0.0000000000	0.0002605388	0.0005170369
ASV_2075	0.000239	0.0000000000	0.0000000000	0.0007161849
ASV_2360	0.000379	0.001137411	0.000000000	0.000000000
ASV_2425	0.000199	0.0003601994	0.0002380544	0.0000000000
ASV_3171	0.000272	0.000000000	0.000000000	0.000815755
ASV_2788	0.000235	0.0000000000	0.0000000000	0.0007064781
ASV_3111	0.000239	0.0000000000	0.0001117683	0.0006057105
ASV_3885	0.000434	0.000000000	0.001302694	0.000000000
ASV_3293	0.000275	0.0002182358	0.0002741001	0.0003321907
ASV_4839	0.000189	0.0000000000	0.0005661004	0.0000000000
ASV_3569	0.000347	0.0000000000	0.0003888448	0.0006535130
ASV_3836	0.000194	0.0005825795	0.0000000000	0.0000000000
ASV_3415	0.000543	0.0015201958	0.0001100371	0.0000000000
ASV_3819	0.000268	0.0008028543	0.0000000000	0.0000000000
ASV_3637	0.000286	0.0003800490	0.0004773734	0.0000000000
ASV_4245	0.000182	0.0001204674	0.0002329894	0.0001922537
ASV_3983	0.000186	0.0000000000	0.0005588415	0.0000000000
ASV_3790	0.000205	0.0000000000	0.0004761089	0.0001397976
ASV_3920	0.000309	0.0005877535	0.0000000000	0.0003386005
ASV_4240	0.000358	0.0005982847	0.0000000000	0.0004749790
ASV_5908	0.00021	0.0001204674	0.0003767116	0.0001342830
ASV_4037	0.000269	0.0000000000	0.0000000000	0.0008072128
ASV_4347	0.000232	0.0001386370	0.0000000000	0.0005569578
ASV_4774	0.000426	0.0010180293	0.0002605388	0.0000000000
ASV_4780	0.000212	0.0000000000	0.0003570783	0.0002775881
ASV_5042	0.000238	0.000000000	0.000153175	0.000561912
ASV_5331	0.000256	0.0000000000	0.0003723071	0.0003962061
ASV_4242	0.000198	0.0000000000	0.0005951361	0.0000000000
ASV_4199	0.000222	0.0000000000	0.0002290644	0.0004365897
ASV_5346	0.000353	0.0003325087	0.0000000000	0.0007252709
ASV_4543	0.000258	0.0000000000	0.0000000000	0.0007744879
ASV_5095	0.000223	0.0000000000	0.0006695836	0.0000000000
ASV_5660	0.000211	0.0001100299	0.0000000000	0.0005237727
ASV_6050	0.000225	0.0000000000	0.0000000000	0.0006739408
ASV_6420	0.000279	0.0000000000	0.0001190272	0.0007187162
ASV_4624	0.000199	0.0000000000	0.0004811671	0.0001163565
ASV_5143	0.000258	0.0001204674	0.0002605388	0.0003919351
ASV_4974	2e-04	0.0000000000	0.0006014589	0.0000000000
ASV_5532	0.000328	0.0003800490	0.0001202918	0.0004835333
ASV_6110	0.000214	0.0003495477	0.0000000000	0.0002910598
ASV_7468	0.000287	0.0000000000	0.0008612349	0.0000000000
ASV_9550	0.00043	0.0010987687	0.0000000000	0.0001908951
ASV_5345	0.000222	0.000525941	0.000000000	0.000138794
ASV_6760	0.000222	0.0001204674	0.0003523519	0.0001924735
ASV_6809	0.000379	0.0006650174	0.0001562510	0.0003164029
ASV_5282	0.000298	0.000000000	0.000754067	0.000138794
ASV_5680	0.000422	0.0002182358	0.0009099224	0.0001385540
ASV_6432	0.000247	0.0000000000	0.0004595250	0.0002825912
ASV_5525	0.00026	0.0000000000	0.0007812549	0.0000000000
ASV_8974	0.000199	0.0002409348	0.0002405836	0.0001163565
ASV_5668	0.00025	0.0001204674	0.0000000000	0.0006305027
ASV_5963	0.00022	0.0001165159	0.0001691670	0.0003734750
ASV_6504	0.000233	0.0005545481	0.0000000000	0.0001455299
ASV_5652	0.00024	0.0000000000	0.0003808306	0.0003377836
ASV_5320	0.000268	0.0000000000	0.0002605388	0.0005434029
ASV_5526	0.000244	0.0000000000	0.0002320601	0.0005013035
ASV_5971	0.000214	0.0000000000	0.0002380544	0.0004028489
ASV_6441	0.000195	0.0003495477	0.0000000000	0.0002346809
ASV_6155	0.000245	0.0001165159	0.0006176204	0.0000000000
ASV_9449	0.000257	0.0004159111	0.0001562510	0.0002000464
ASV_6556	0.000251	0.0001204674	0.0004327937	0.0002000464
ASV_9548	0.000226	0.0001100299	0.0001531750	0.0004156621
ASV_6058	0.000213	0.0001165159	0.0001202918	0.0004028489
ASV_5667	0.00021	0.0000000000	0.0003505230	0.0002798497
ASV_5752	0.000235	0.0000000000	0.0005043426	0.0002000464
ASV_6476	0.000194	0.0005825795	0.0000000000	0.0000000000
ASV_6648	0.000213	0.0000000000	0.0003608753	0.0002771081
ASV_7321	0.000246	0.0001386370	0.0006006961	0.0000000000
ASV_6653	0.000355	0.000000000	0.001065513	0.000000000
ASV_9768	0.000245	0.0000000000	0.0000000000	0.0007335416
ASV_7336	0.000245	0.0000000000	0.0000000000	0.0007347698
ASV_8560	0.000216	0.0001204674	0.0000000000	0.0005277475
ASV_7048	0.000194	0.0000000000	0.0005824736	0.0000000000
ASV_6044	0.000225	0.0001100299	0.0000000000	0.0005651825
ASV_6674	0.000344	0.0001100299	0.0005210776	0.0004000928
ASV_6879	0.000231	0.0006931852	0.0000000000	0.0000000000
ASV_8419	0.000205	0.0003493669	0.0002662881	0.0000000000
ASV_8173	0.000176	0.0000000000	0.0002405836	0.0002883806
ASV_7633	0.000198	0.0000000000	0.0005951361	0.0000000000
ASV_9166	0.000226	0.0000000000	0.0001202918	0.0005571832
ASV_6756	0.000307	0.0003791709	0.0005420198	0.0000000000
ASV_6800	0.000232	0.0000000000	0.0000000000	0.0006969639
ASV_7315	0.000175	0.0000000000	0.0000000000	0.0005258031
ASV_7513	0.000186	0.0000000000	0.0005588415	0.0000000000
ASV_7525	0.000197	0.0000000000	0.0005904063	0.0000000000
ASV_7610	0.000198	0.0004401195	0.0001531750	0.0000000000
ASV_8357	0.000207	0.0004635291	0.0001562510	0.0000000000
ASV_6634	0.000219	0.0003493669	0.0003063500	0.0000000000
ASV_8618	2e-04	0.0001204674	0.0004799026	0.0000000000
ASV_8879	0.000204	0.0000000000	0.0006105831	0.0000000000
ASV_9222	0.000209	0.0000000000	0.0003596108	0.0002685660
ASV_7196	0.000351	0.0002554200	0.0005210776	0.0002775881
ASV_8177	0.000254	0.0002232163	0.0005384101	0.0000000000
ASV_8454	0.000228	0.0000000000	0.0000000000	0.0006844681
ASV_6639	0.000204	0.0001100299	0.0002200743	0.0002825912
ASV_6845	0.000175	0.000000000	0.000000000	0.000524305
ASV_7626	2e-04	0.0000000000	0.0006014589	0.0000000000
ASV_7905	0.000227	0.0002330318	0.0000000000	0.0004485472
ASV_7600	0.000199	0.0003574507	0.0002380544	0.0000000000
ASV_6892	0.000269	0.0006939110	0.0001117683	0.0000000000
ASV_9614	0.000243	0.0003568728	0.0002393190	0.0001342830
ASV_7197	0.000311	0.0002554200	0.0002605388	0.0004156621
ASV_7527	0.000204	0.0000000000	0.0002405836	0.0003725105
ASV_7942	0.000175	0.0001200665	0.0000000000	0.0004047370
ASV_8442	0.000212	0.0000000000	0.0001202918	0.0005155196
ASV_8489	0.000211	0.0006339229	0.0000000000	0.0000000000
ASV_9217	0.000287	0.0000000000	0.0000000000	0.0008600118
ASV_9396	0.000207	0.0001100299	0.0005102567	0.0000000000
ASV_7339	0.000254	0.0002232163	0.0001190272	0.0004188837
ASV_7605	0.000219	0.0002329113	0.0000000000	0.0004251250
ASV_7760	0.000261	0.0001204674	0.0006613092	0.0000000000
ASV_8640	0.000186	0.0000000000	0.0005588415	0.0000000000
ASV_9187	0.000236	0.0000000000	0.0007093365	0.0000000000
ASV_9724	0.000253	0.0002182358	0.0003943054	0.0001455299
ASV_7802	0.000224	0.0000000000	0.0000000000	0.0006714149
ASV_8427	0.000209	0.000000000	0.000000000	0.000627421
ASV_8453	0.000199	0.0000000000	0.0005976652	0.0000000000
ASV_7995	0.000231	0.0000000000	0.0000000000	0.0006942538
ASV_8226	0.000229	0.0000000000	0.0000000000	0.0006884734
ASV_9787	0.000237	0.0002369231	0.0000000000	0.0004750648
ASV_8544	0.000247	0.0002772741	0.0001562510	0.0003088300
ASV_8871	0.000287	0.0000000000	0.0000000000	0.0008616494
ASV_9108	0.000253	0.000000000	0.000000000	0.000757656
ASV_8522	0.000217	0.0003495477	0.0001100371	0.0001908951
ASV_8976	0.000359	0.0009554472	0.0001202918	0.0000000000
ASV_9172	0.000204	0.0001386370	0.0002393190	0.0002327129
ASV_9862	0.000199	0.0000000000	0.0003570816	0.0002401121
ASV_9501	0.000206	0.0000000000	0.0003596108	0.0002580386
ASV_9090	0.000231	0.0002409348	0.0002605388	0.0001922537
ASV_9132	0.00022	0.0001165159	0.0000000000	0.0005426465
ASV_9500	0.000294	0.0000000000	0.0008819529	0.0000000000
ASV_9820	0.00026	0.0000000000	0.0007812549	0.0000000000
ASV_9728	0.000491	0.000000000	0.001472884	0.000000000
ASV_9756	0.000218	0.0000000000	0.0000000000	0.0006534884
ASV_8994	0.000281	0.0006065947	0.0000000000	0.0002374225
ASV_9059	0.00029	0.0008704169	0.0000000000	0.0000000000
ASV_9345	0.000224	0.0002200598	0.0001190272	0.0003321907
ASV_9425	0.000295	0.0003710232	0.0003723071	0.0001412956
ASV_8337	0.000231	0.0006931852	0.0000000000	0.0000000000
ASV_8601	0.000238	0.0000000000	0.0000000000	0.0007150911
ASV_9212	0.000235	0.0000000000	0.0002605388	0.0004451962
ASV_9246	0.000248	0.0000000000	0.0000000000	0.0007453513
ASV_9557	0.000195	0.0003495477	0.0001202918	0.0001163565
ASV_9810	0.000413	0.000000000	0.001240291	0.000000000
ASV_9125	0.000221	0.0000000000	0.0005461839	0.0001163565
ASV_9158	0.000264	0.0001100299	0.0002605388	0.0004228780
ASV_9438	0.000224	0.0000000000	0.0001190272	0.0005542162
ASV_8880	0.00026	0.0000000000	0.0007812549	0.0000000000
ASV_9818	0.000249	0.0000000000	0.0002320601	0.0005160731
ASV_9356	0.000349	0.0009092147	0.0000000000	0.0001387940
ASV_9492	0.000255	0.0000000000	0.0007658751	0.0000000000
ASV_9689	0.00039	0.001018029	0.000153175	0.000000000
ASV_9469	0.000274	0.000000000	0.000156251	0.000665357
ASV_9700	0.000235	0.0000000000	0.0000000000	0.0007058753
ASV_649	0.000186	0.0000000000	0.0000000000	0.0005567032
ASV_901	0.000156	0.000000000	0.000467364	0.000000000
ASV_993	0.000327	0.0007600979	0.0002200743	0.0000000000
ASV_1629	0.000266	0.0001100299	0.0005420198	0.0001455299
ASV_2191	0.000185	0.0000000000	0.0000000000	0.0005542162
ASV_2400	0.000349	0.0008765535	0.0001691670	0.0000000000
ASV_3340	0.000194	0.0000000000	0.0000000000	0.0005821196
ASV_3759	0.00016	0.0004806668	0.0000000000	0.0000000000
ASV_2614	0.000155	0.0004660636	0.0000000000	0.0000000000
ASV_3090	0.000156	0.000000000	0.000467364	0.000000000
ASV_2588	0.000248	0.0001100299	0.0006328459	0.0000000000
ASV_2644	0.000366	0.001098769	0.000000000	0.000000000
ASV_2886	0.000181	0.0001100299	0.0004327937	0.0000000000
ASV_3354	0.000257	0.0004464326	0.0000000000	0.0003251781
ASV_3890	0.000258	0.0000000000	0.0000000000	0.0007727316
ASV_3654	0.000171	0.0000000000	0.0001117683	0.0004004404
ASV_3087	0.000164	0.0000000000	0.0003570816	0.0001342830
ASV_3185	0.000169	0.0000000000	0.0002752782	0.0002327129
ASV_3889	0.000191	0.0000000000	0.0002405836	0.0003310276
ASV_3231	0.000171	0.0002772741	0.0000000000	0.0002359244
ASV_4136	0.000317	0.0009504667	0.0000000000	0.0000000000
ASV_3668	0.000196	0.0000000000	0.0005877801	0.0000000000
ASV_4036	0.000269	0.0008070758	0.0000000000	0.0000000000
ASV_4584	0.000211	0.0002182358	0.0000000000	0.0004138781
ASV_5162	0.000341	0.0007600979	0.0000000000	0.0002623097
ASV_4660	0.000181	0.0002554200	0.0000000000	0.0002883806
ASV_4323	0.00018	0.0000000000	0.0000000000	0.0005406299
ASV_4521	0.000197	0.0001100299	0.0000000000	0.0004798593
ASV_8622	0.000195	0.0000000000	0.0000000000	0.0005847951
ASV_4528	0.000209	0.0003719359	0.0000000000	0.0002549105
ASV_6557	0.000157	0.0002330318	0.0002393190	0.0000000000
ASV_4856	0.000265	0.0003800490	0.0000000000	0.0004156621
ASV_5602	0.000246	0.0000000000	0.0002605388	0.0004771545
ASV_4524	0.000269	0.0006696488	0.0000000000	0.0001385540
ASV_4770	0.000207	0.0000000000	0.0006214141	0.0000000000
ASV_5461	0.000136	0.0000000000	0.0001202918	0.0002883806
ASV_8264	0.000247	0.0000000000	0.0005499975	0.0001924735
ASV_5543	0.000166	0.0000000000	0.0004992784	0.0000000000
ASV_4881	0.000194	0.0000000000	0.0000000000	0.0005818407
ASV_5648	0.000155	0.0004658226	0.0000000000	0.0000000000
ASV_5221	0.000159	0.0000000000	0.0004761089	0.0000000000
ASV_5858	0.000379	0.001136163	0.000000000	0.000000000
ASV_5579	0.000178	0.0001204674	0.0000000000	0.0004143727
ASV_5213	0.000199	0.0002232163	0.0003738826	0.0000000000
ASV_5015	0.000201	0.0002554200	0.0000000000	0.0003490694
ASV_5431	2e-04	0.0001165159	0.0000000000	0.0004841304
ASV_5830	0.000247	0.0000000000	0.0007411519	0.0000000000
ASV_6433	0.000144	0.0000000000	0.0002405836	0.0001922537
ASV_8276	0.000321	0.0007018526	0.0002605388	0.0000000000
ASV_6649	0.000153	0.0001204674	0.0003400313	0.0000000000
ASV_5396	0.000225	0.0004159111	0.0002605388	0.0000000000
ASV_5905	0.000177	0.0000000000	0.0000000000	0.0005320186
ASV_6782	2e-04	0.0000000000	0.0000000000	0.0005998335
ASV_5813	0.000155	0.0000000000	0.0004659789	0.0000000000
ASV_5399	0.000181	0.0000000000	0.0001202918	0.0004238869
ASV_5540	0.000223	0.0000000000	0.0000000000	0.0006675383
ASV_5937	0.000247	0.0007420464	0.0000000000	0.0000000000
ASV_6526	0.000155	0.0001204674	0.0003438284	0.0000000000
ASV_7095	0.000254	0.0002232163	0.0002605388	0.0002773481
ASV_5741	0.000171	0.0000000000	0.0000000000	0.0005125626
ASV_6817	0.000155	0.0004660636	0.0000000000	0.0000000000
ASV_5783	0.000246	0.0003800490	0.0003570816	0.0000000000
ASV_5469	0.000186	0.0000000000	0.0000000000	0.0005591903
ASV_5899	0.00022	0.0000000000	0.0004687529	0.0001908951
ASV_7712	0.000275	0.0002182358	0.0004167898	0.0001908951
ASV_7093	0.000317	0.0009522921	0.0000000000	0.0000000000
ASV_7874	0.00018	0.0000000000	0.0003505230	0.0001908951
ASV_9389	0.000156	0.0001200665	0.0000000000	0.0003490694
ASV_5854	0.000244	0.0004900788	0.0002405836	0.0000000000
ASV_7228	0.000156	0.000000000	0.000467364	0.000000000
ASV_7188	0.000168	0.0002330318	0.0002722022	0.0000000000
ASV_8647	0.000226	0.0000000000	0.0001538083	0.0005237411
ASV_7059	0.000155	0.0000000000	0.0000000000	0.0004654258
ASV_8582	0.000147	0.0004401195	0.0000000000	0.0000000000
ASV_6714	0.000186	0.0000000000	0.0000000000	0.0005591903
ASV_7250	0.000156	0.0000000000	0.0000000000	0.0004676338
ASV_8167	0.000199	0.0000000000	0.0005958437	0.0000000000
ASV_8202	0.00031	0.0006696488	0.0002605388	0.0000000000
ASV_6115	0.000247	0.0007402484	0.0000000000	0.0000000000
ASV_6923	0.000177	0.0000000000	0.0002894587	0.0002401121
ASV_6896	0.000191	0.0001204674	0.0001562510	0.0002961733
ASV_6460	0.00024	0.0000000000	0.0007200638	0.0000000000
ASV_6759	0.000161	0.0002409348	0.0002405836	0.0000000000
ASV_8885	0.000155	0.0000000000	0.0000000000	0.0004654258
ASV_7113	0.000201	0.0002330318	0.0003705759	0.0000000000
ASV_9757	0.000193	0.0000000000	0.0001202918	0.0004594610
ASV_7158	0.000157	0.0003614022	0.0001100371	0.0000000000
ASV_7528	0.000162	0.0000000000	0.0003391015	0.0001455299
ASV_7741	0.00025	0.0006309065	0.0001202918	0.0000000000
ASV_7349	0.000262	0.0000000000	0.0002605388	0.0005262427
ASV_7373	0.00044	0.000000000	0.001319709	0.000000000
ASV_9706	0.000202	0.0001386370	0.0004687529	0.0000000000
ASV_7608	0.000147	0.0004401195	0.0000000000	0.0000000000
ASV_7813	0.00019	0.0001100299	0.0002680193	0.0001924735
ASV_8490	0.000264	0.0000000000	0.0000000000	0.0007910343
ASV_8593	0.000174	0.0000000000	0.0000000000	0.0005205883
ASV_9404	0.00019	0.0000000000	0.0002329894	0.0003364250
ASV_7876	0.000304	0.0002554200	0.0003888448	0.0002685660
ASV_8102	0.000318	0.0005001154	0.0002605388	0.0001924735
ASV_9739	0.000198	0.000000e+00	4.985932e-04	9.612686e-05
ASV_7031	0.000193	0.0000000000	0.0005787901	0.0000000000
ASV_7808	0.000142	0.0000000000	0.0000000000	0.0004271746
ASV_8236	0.000226	0.0000000000	0.0006766678	0.0000000000
ASV_7623	0.00016	0.0000000000	0.0004811671	0.0000000000
ASV_8638	0.000387	0.0007600979	0.0002605388	0.0001412956
