OTUID	All	CC	OC	PC
ASV2173	0.000324	0.0000000000	0.0000000000	0.0009731224
ASV2175	0.000343	0.001030025	0.000000000	0.000000000
ASV2180	0.000285	0.0000000000	0.0008564944	0.0000000000
ASV2181	0.000324	0.0000000000	0.0009707795	0.0000000000
ASV2182	0.000288	0.0000000000	0.0008628351	0.0000000000
ASV169	0.000422	0.001264769	0.000000000	0.000000000
ASV1365	0.00032	0.000960162	0.000000000	0.000000000
ASV1366	0.000348	0.000000000	0.000000000	0.001044218
ASV1367	0.000335	0.000000000	0.000000000	0.001004963
ASV1368	0.000374	0.000000000	0.000000000	0.001123297
ASV1369	0.000358	0.000000000	0.000000000	0.001074349
ASV1370	0.000322	0.0009649529	0.0000000000	0.0000000000
ASV1371	0.000351	0.000000000	0.001053604	0.000000000
ASV1372	0.000358	0.0001745749	0.0008989572	0.0000000000
ASV1373	0.000354	0.000000000	0.001062753	0.000000000
ASV1374	0.000393	0.000000000	0.001178189	0.000000000
ASV2185	0.000318	0.0009527868	0.0000000000	0.0000000000
ASV2189	0.00033	0.0000000000	0.0000000000	0.0009895041
ASV2190	0.000313	0.0009377376	0.0000000000	0.0000000000
ASV2191	0.000262	0.0000000000	0.0007851198	0.0000000000
ASV2192	0.000264	0.0000000000	0.0007909322	0.0000000000
ASV2193	0.000287	0.0008607684	0.0000000000	0.0000000000
ASV572	0.000281	0.0000000000	0.0008418274	0.0000000000
ASV793	0.000319	0.0000000000	0.0009578214	0.0000000000
ASV875	0.000281	0.0000000000	0.0008422676	0.0000000000
ASV1375	0.000319	0.0000000000	0.0009578214	0.0000000000
ASV1376	0.000305	0.0000000000	0.0000000000	0.0009136024
ASV1377	0.000305	0.0000000000	0.0000000000	0.0009136024
ASV1378	0.000305	0.0000000000	0.0000000000	0.0009136024
ASV1379	0.000326	0.0000000000	0.0000000000	0.0009766808
ASV1380	0.000332	0.0000000000	0.0000000000	0.0009946211
ASV1381	0.00034	0.000000000	0.000000000	0.001021179
ASV1382	0.000292	0.0008772299	0.0000000000	0.0000000000
ASV1383	0.000383	0.00114979	0.00000000	0.00000000
ASV1384	0.000315	0.0000000000	0.0006704750	0.0002740807
ASV1385	0.000319	0.0000000000	0.0009578214	0.0000000000
ASV1386	0.000319	0.0000000000	0.0009578214	0.0000000000
ASV1387	0.000328	0.0000000000	0.0009834234	0.0000000000
ASV1388	0.000322	0.0000000000	0.0009661388	0.0000000000
ASV1389	0.000357	0.000000000	0.001071081	0.000000000
ASV1390	0.000357	0.000000000	0.001071081	0.000000000
ASV1391	0.000319	0.0000000000	0.0009578214	0.0000000000
ASV2194	0.000281	0.0000000000	0.0008418274	0.0000000000
ASV2195	0.000255	0.0000000000	0.0000000000	0.0007635453
ASV2196	0.00027	0.0000000000	0.0000000000	0.0008109353
ASV2197	3e-04	0.0000000000	0.0000000000	0.0008995491
ASV2198	3e-04	0.0000000000	0.0000000000	0.0008995491
ASV2200	0.000282	0.0000000000	0.0008445404	0.0000000000
ASV2201	0.000281	0.0000000000	0.0008418274	0.0000000000
ASV2203	0.00024	0.0000000000	0.0007190293	0.0000000000
ASV2204	0.00024	0.0000000000	0.0007190293	0.0000000000
ASV2205	0.00024	0.0000000000	0.0007190293	0.0000000000
ASV2206	0.00024	0.0000000000	0.0007190293	0.0000000000
ASV2207	0.000267	0.0000000000	0.0008010279	0.0000000000
ASV529	0.000253	0.0000000000	0.0007600863	0.0000000000
ASV872	0.000306	0.0000000000	0.0000000000	0.0009190613
ASV1392	0.000262	0.0007855871	0.0000000000	0.0000000000
ASV1393	0.000921	0.00276406	0.00000000	0.00000000
ASV1394	0.000306	0.0000000000	0.0000000000	0.0009190613
ASV1395	0.000345	0.001034811	0.000000000	0.000000000
ASV1396	0.000306	0.0000000000	0.0000000000	0.0009190613
ASV1397	0.000293	0.0000000000	0.0000000000	0.0008790127
ASV1398	0.000274	0.0000000000	0.0000000000	0.0008222422
ASV1399	0.000345	0.001034811	0.000000000	0.000000000
ASV1400	0.000263	0.0007895069	0.0000000000	0.0000000000
ASV1401	0.000345	0.001034811	0.000000000	0.000000000
ASV1402	0.000345	0.001034811	0.000000000	0.000000000
ASV1403	0.000321	0.0006898740	0.0000000000	0.0002740807
ASV1404	0.000345	0.001034811	0.000000000	0.000000000
ASV1405	0.000345	0.001034811	0.000000000	0.000000000
ASV1406	0.000302	0.0000000000	0.0001915643	0.0007148255
ASV1407	0.000287	0.0000000000	0.0008620392	0.0000000000
ASV1408	0.000285	0.0000000000	0.0002142162	0.0006395217
ASV1409	0.000321	0.0000000000	0.0009639731	0.0000000000
ASV2212	0.000258	0.0007725189	0.0000000000	0.0000000000
ASV2213	0.00026	0.0007795528	0.0000000000	0.0000000000
ASV2214	0.000243	0.0000000000	0.0000000000	0.0007298418
ASV2215	0.00026	0.0007795528	0.0000000000	0.0000000000
ASV2217	0.00027	0.0000000000	0.0000000000	0.0008095942
ASV2220	0.000216	0.0000000000	0.0006471263	0.0000000000
ASV2221	0.000216	0.0000000000	0.0006471263	0.0000000000
ASV2222	0.000253	0.0000000000	0.0007576446	0.0000000000
ASV2224	0.000216	0.0000000000	0.0006471263	0.0000000000
ASV2226	0.000216	0.0000000000	0.0006471263	0.0000000000
ASV2227	0.000216	0.0000000000	0.0006471263	0.0000000000
ASV2228	0.000214	0.0000000000	0.0006423708	0.0000000000
ASV2229	0.000253	0.0000000000	0.0007576446	0.0000000000
ASV1410	0.00026	0.0000000000	0.0000000000	0.0007813446
ASV1411	0.000233	0.0006982996	0.0000000000	0.0000000000
ASV1412	0.000819	0.002456942	0.000000000	0.000000000
ASV1413	0.000272	0.0000000000	0.0000000000	0.0008169434
ASV1414	0.00026	0.0000000000	0.0000000000	0.0007813446
ASV1415	0.00026	0.0000000000	0.0000000000	0.0007813446
ASV1416	0.000253	0.0000000000	0.0000000000	0.0007594312
ASV1417	0.000244	0.000000000	0.000000000	0.000730882
ASV1418	0.000253	0.0000000000	0.0000000000	0.0007594312
ASV1419	0.000253	0.0000000000	0.0000000000	0.0007594312
ASV1420	0.000253	0.0000000000	0.0000000000	0.0007594312
ASV1421	0.000234	0.0007017839	0.0000000000	0.0000000000
ASV1422	0.000253	0.0000000000	0.0000000000	0.0007594312
ASV1423	0.000233	0.0006982996	0.0000000000	0.0000000000
ASV1424	0.000308	0.000922556	0.000000000	0.000000000
ASV1425	0.000278	0.0003449370	0.0000000000	0.0004883404
ASV1426	0.000276	0.0000000000	0.0008275714	0.0000000000
ASV1427	0.000307	0.000919832	0.000000000	0.000000000
ASV1428	0.000286	0.000000000	0.000856865	0.000000000
ASV1429	0.000286	0.000000000	0.000856865	0.000000000
ASV1430	0.000286	0.000000000	0.000856865	0.000000000
ASV1431	0.000268	0.0000000000	0.0008042703	0.0000000000
ASV1432	0.000286	0.000000000	0.000856865	0.000000000
ASV1433	0.000286	0.000000000	0.000856865	0.000000000
ASV1434	0.000266	0.0000000000	0.0007990731	0.0000000000
ASV1435	0.000266	0.0000000000	0.0007990731	0.0000000000
ASV1436	0.000266	0.0000000000	0.0004994207	0.0002983863
ASV1437	0.000255	0.0000000000	0.0007662571	0.0000000000
ASV1438	0.000255	0.0000000000	0.0007662571	0.0000000000
ASV1439	0.000266	0.0000000000	0.0007990731	0.0000000000
ASV2230	0.000226	0.0000000000	0.0000000000	0.0006790941
ASV2235	0.00024	0.0000000000	0.0000000000	0.0007196393
ASV2236	0.000204	0.0000000000	0.0000000000	0.0006108362
ASV2237	0.000226	0.0000000000	0.0000000000	0.0006790941
ASV2238	0.000239	0.0000000000	0.0000000000	0.0007171929
ASV2239	0.000216	0.0000000000	0.0000000000	0.0006487482
ASV2240	0.000204	0.0000000000	0.0000000000	0.0006108362
ASV2243	0.00019	0.0000000000	0.0005709962	0.0000000000
ASV2247	0.00019	0.0000000000	0.0005709962	0.0000000000
ASV2249	0.00019	0.0000000000	0.0005709962	0.0000000000
ASV2251	0.000224	0.0000000000	0.0006734619	0.0000000000
ASV2254	0.000225	0.0000000000	0.0006756323	0.0000000000
ASV283	0.00021	0.0000000000	0.0000000000	0.0006296844
ASV769	0.000209	0.0000000000	0.0000000000	0.0006275438
ASV1440	0.000228	0.0000000000	0.0000000000	0.0006836765
ASV1441	0.000717	0.002149824	0.000000000	0.000000000
ASV1442	0.000238	0.0000000000	0.0000000000	0.0007148255
ASV1443	0.000238	0.0000000000	0.0000000000	0.0007148255
ASV1444	0.000238	0.0000000000	0.0000000000	0.0007148255
ASV1445	0.000238	0.0000000000	0.0000000000	0.0007148255
ASV1446	0.000232	0.0000000000	0.0000000000	0.0006962348
ASV1447	0.000213	0.0000000000	0.0000000000	0.0006395217
ASV1448	0.000228	0.0000000000	0.0000000000	0.0006836765
ASV1449	0.000228	0.0000000000	0.0000000000	0.0006836765
ASV1450	0.000222	0.0000000000	0.0000000000	0.0006645023
ASV1451	0.000222	0.0000000000	0.0000000000	0.0006645023
ASV1452	0.000222	0.0000000000	0.0000000000	0.0006645023
ASV1453	0.000204	0.0006110122	0.0000000000	0.0000000000
ASV1454	0.000368	0.0006142355	0.0000000000	0.0004883404
ASV1455	0.000213	0.0000000000	0.0000000000	0.0006395217
ASV1456	0.000204	0.0006110122	0.0000000000	0.0000000000
ASV1457	0.000229	0.0000000000	0.0006883964	0.0000000000
ASV1458	0.000204	0.0006110122	0.0000000000	0.0000000000
ASV1459	0.00025	0.0000000000	0.0007497569	0.0000000000
ASV1460	0.00025	0.0000000000	0.0007497569	0.0000000000
ASV1461	0.00025	0.0000000000	0.0007497569	0.0000000000
ASV1462	0.00025	0.0000000000	0.0007497569	0.0000000000
ASV1463	0.000233	0.0000000000	0.0006991889	0.0000000000
ASV1464	0.00025	0.0000000000	0.0007497569	0.0000000000
ASV1465	0.000224	0.0001794855	0.0004917117	0.0000000000
ASV1466	0.000223	0.000000000	0.000670475	0.000000000
ASV1467	0.000223	0.000000000	0.000670475	0.000000000
ASV1468	0.000268	0.000804853	0.000000000	0.000000000
ASV1469	0.000268	0.000804853	0.000000000	0.000000000
ASV1470	0.000268	0.000804853	0.000000000	0.000000000
ASV1471	0.000204	0.0006127543	0.0000000000	0.0000000000
ASV2255	0.000198	0.0000000000	0.0000000000	0.0005942073
ASV2256	0.000183	0.0005477617	0.0000000000	0.0000000000
ASV2257	0.000197	0.0005918801	0.0000000000	0.0000000000
ASV2259	0.00021	0.0000000000	0.0000000000	0.0006296844
ASV2260	0.000198	0.0000000000	0.0000000000	0.0005942073
ASV2261	0.000198	0.0000000000	0.0000000000	0.0005942073
ASV2262	0.000209	0.0000000000	0.0000000000	0.0006275438
ASV2263	0.000209	0.0000000000	0.0000000000	0.0006275438
ASV2269	0.000197	0.0000000000	0.0005911783	0.0000000000
ASV2275	0.000187	0.0000000000	0.0005607195	0.0000000000
ASV2276	0.000189	0.0000000000	0.0005662881	0.0000000000
ASV2277	0.000189	0.0000000000	0.0005662881	0.0000000000
ASV2278	0.000196	0.0000000000	0.0005892792	0.0000000000
ASV213	0.000143	0.0000000000	0.0004298324	0.0000000000
ASV725	0.00019	0.0000000000	0.0000000000	0.0005695734
ASV1472	0.000183	0.0000000000	0.0000000000	0.0005481615
ASV1473	0.000204	0.0000000000	0.0000000000	0.0006127076
ASV1474	0.000198	0.0000000000	0.0000000000	0.0005949082
ASV1475	0.000199	0.0000000000	0.0000000000	0.0005967727
ASV1476	0.000195	0.0000000000	0.0000000000	0.0005860085
ASV1477	0.000195	0.0000000000	0.0000000000	0.0005860085
ASV1478	0.000195	0.0000000000	0.0000000000	0.0005860085
ASV1479	0.000195	0.0000000000	0.0000000000	0.0005860085
ASV1480	0.00019	0.0000000000	0.0000000000	0.0005695734
ASV1481	0.000183	0.0000000000	0.0000000000	0.0005481615
ASV1482	0.000183	0.0000000000	0.0000000000	0.0005481615
ASV1483	0.000183	0.0000000000	0.0000000000	0.0005481615
ASV1484	0.00019	0.0000000000	0.0000000000	0.0005695734
ASV1485	0.00019	0.0000000000	0.0000000000	0.0005695734
ASV1486	0.000614	0.001842707	0.000000000	0.000000000
ASV1487	0.00019	0.0000000000	0.0000000000	0.0005695734
ASV1488	0.000204	0.0000000000	0.0000000000	0.0006127076
ASV1489	0.000195	0.0000000000	0.0000000000	0.0005860085
ASV1490	0.000614	0.001842707	0.000000000	0.000000000
ASV1491	0.000192	0.0000000000	0.0005746928	0.0000000000
ASV1492	0.000175	0.0005237247	0.0000000000	0.0000000000
ASV1493	0.000214	0.0000000000	0.0006426487	0.0000000000
ASV1494	0.000214	0.0000000000	0.0006426487	0.0000000000
ASV1495	0.000214	0.0000000000	0.0006426487	0.0000000000
ASV1496	0.000207	0.0000000000	0.0006206785	0.0000000000
ASV1497	0.000207	0.0000000000	0.0006206785	0.0000000000
ASV1498	0.000207	0.0000000000	0.0006206785	0.0000000000
ASV1499	0.000197	0.000000000	0.000590054	0.000000000
ASV1500	0.000193	0.0000000000	0.0005796833	0.0000000000
ASV1501	0.000192	0.0000000000	0.0005746928	0.0000000000
ASV1502	0.00023	0.000689874	0.000000000	0.000000000
ASV1503	0.00023	0.000689874	0.000000000	0.000000000
ASV1504	0.000175	0.000526338	0.000000000	0.000000000
ASV1505	0.000175	0.0005237247	0.0000000000	0.0000000000
ASV1506	0.00023	0.000689874	0.000000000	0.000000000
ASV1507	0.000175	0.0005237247	0.0000000000	0.0000000000
ASV2280	0.000173	0.0005197019	0.0000000000	0.0000000000
ASV2281	0.000157	0.00046951	0.00000000	0.00000000
ASV2283	0.000157	0.00046951	0.00000000	0.00000000
ASV2284	0.000168	0.0005029068	0.0000000000	0.0000000000
ASV2285	0.000168	0.0005029068	0.0000000000	0.0000000000
ASV2286	0.00017	0.0005114933	0.0000000000	0.0000000000
ASV2287	0.000162	0.0000000000	0.0000000000	0.0004865612
ASV2291	0.00018	0.0000000000	0.0000000000	0.0005397295
ASV2292	0.00018	0.0000000000	0.0000000000	0.0005397295
ASV2293	0.000162	0.0000000000	0.0000000000	0.0004865612
ASV2294	0.000162	0.0000000000	0.0000000000	0.0004865612
ASV2296	0.000168	0.0000000000	0.0005050964	0.0000000000
ASV2298	0.000143	0.0000000000	0.0004282472	0.0000000000
ASV2301	0.000144	0.0000000000	0.0004314176	0.0000000000
ASV2302	0.000162	0.0000000000	0.0004853898	0.0000000000
ASV2303	0.000143	0.0000000000	0.0004282472	0.0000000000
ASV2305	0.000143	0.0000000000	0.0004282472	0.0000000000
ASV2307	0.000168	0.0000000000	0.0005050964	0.0000000000
ASV2308	0.000169	0.0000000000	0.0005067242	0.0000000000
ASV2311	0.000168	0.0000000000	0.0005050964	0.0000000000
ASV110	0.000143	0.0004291772	0.0000000000	0.0000000000
ASV197	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV288	0.000149	0.0000000000	0.0000000000	0.0004482456
ASV876	0.000154	0.0001732340	0.0002873464	0.0000000000
ASV1508	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1509	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1510	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1511	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1512	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1513	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1514	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1515	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1516	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1517	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1518	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1519	0.000158	0.0000000000	0.0000000000	0.0004746445
ASV1520	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1521	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1522	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1523	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1524	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1525	0.000152	0.0000000000	0.0000000000	0.0004568012
ASV1526	0.000158	0.0000000000	0.0000000000	0.0004746445
ASV1527	0.000158	0.0000000000	0.0000000000	0.0004746445
ASV1528	0.000158	0.0000000000	0.0000000000	0.0004746445
ASV1529	0.000158	0.0000000000	0.0000000000	0.0004746445
ASV1530	0.000154	0.0000000000	0.0000000000	0.0004618955
ASV1531	0.000154	0.0000000000	0.0000000000	0.0004618955
ASV1532	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1533	0.000163	0.0000000000	0.0000000000	0.0004883404
ASV1534	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1535	0.00016	0.0000000000	0.0004789107	0.0000000000
ASV1536	0.00017	0.0000000000	0.0000000000	0.0005105896
ASV1537	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1538	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1539	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1540	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1541	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1542	0.000162	0.0001754460	0.0003103393	0.0000000000
ASV1543	0.000164	0.0000000000	0.0004917117	0.0000000000
ASV1544	0.000164	0.0000000000	0.0004917117	0.0000000000
ASV1545	0.000164	0.0000000000	0.0004917117	0.0000000000
ASV1546	0.00016	0.0000000000	0.0004789107	0.0000000000
ASV1547	0.00016	0.0000000000	0.0004789107	0.0000000000
ASV1548	0.000179	0.0000000000	0.0005355406	0.0000000000
ASV1549	0.000192	0.000574895	0.000000000	0.000000000
ASV1550	0.000145	0.0004364373	0.0000000000	0.0000000000
ASV1551	0.000192	0.000574895	0.000000000	0.000000000
ASV1552	0.000512	0.001535589	0.000000000	0.000000000
ASV1553	0.000192	0.0005765975	0.0000000000	0.0000000000
ASV1554	0.00015	0.0004487138	0.0000000000	0.0000000000
ASV1555	0.000145	0.0004364373	0.0000000000	0.0000000000
ASV1556	0.000145	0.0004364373	0.0000000000	0.0000000000
ASV1557	0.000146	0.000438615	0.000000000	0.000000000
ASV1558	0.000146	0.000438615	0.000000000	0.000000000
ASV1559	0.000192	0.000574895	0.000000000	0.000000000
ASV2316	0.000144	0.0004330849	0.0000000000	0.0000000000
ASV2317	0.000144	0.0004330849	0.0000000000	0.0000000000
ASV2318	0.000144	0.0004330849	0.0000000000	0.0000000000
ASV2319	0.000144	0.0004330849	0.0000000000	0.0000000000
ASV2320	0.000144	0.0004330849	0.0000000000	0.0000000000
ASV2321	0.000142	0.0004262444	0.0000000000	0.0000000000
ASV2323	0.00015	0.0000000000	0.0000000000	0.0004497746
ASV2324	0.00015	0.0000000000	0.0000000000	0.0004497746
ASV2325	0.000141	0.0000000000	0.0000000000	0.0004244338
ASV2326	0.000141	0.0000000000	0.0000000000	0.0004244338
ASV2327	0.000141	0.0000000000	0.0000000000	0.0004244338
ASV2328	0.000149	0.0000000000	0.0000000000	0.0004482456
ASV2329	0.000134	0.0000000000	0.0000000000	0.0004008183
ASV2330	0.000135	0.0000000000	0.0000000000	0.0004054677
ASV2331	0.000135	0.0000000000	0.0000000000	0.0004054677
ASV2332	0.000135	0.0000000000	0.0000000000	0.0004054677
ASV2333	0.000142	0.0004262444	0.0000000000	0.0000000000
ASV2334	0.000149	0.0000000000	0.0000000000	0.0004482456
ASV2335	0.00013	0.0003912583	0.0000000000	0.0000000000
ASV2336	0.00012	0.0000000000	0.0003595146	0.0000000000
ASV2343	0.000134	0.0000000000	0.0004005139	0.0000000000
ASV2344	0.000134	0.0000000000	0.0004005139	0.0000000000
ASV2345	0.000136	0.0000000000	0.0004092164	0.0000000000
ASV2346	0.00012	0.0000000000	0.0003595146	0.0000000000
ASV2347	0.00012	0.0000000000	0.0003595146	0.0000000000
ASV2348	0.00013	0.0003912583	0.0000000000	0.0000000000
ASV2349	0.000135	0.0000000000	0.0004044915	0.0000000000
ASV2354	0.000135	0.0000000000	0.0004044915	0.0000000000
ASV2355	0.000141	0.0000000000	0.0004222702	0.0000000000
ASV2356	0.000141	0.0000000000	0.0004222702	0.0000000000
ASV2357	0.000141	0.0000000000	0.0004222702	0.0000000000
ASV2358	0.00014	0.0000000000	0.0004209137	0.0000000000
ASV2359	0.000141	0.0000000000	0.0004222702	0.0000000000
ASV58	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV329	0.000107	0.0000000000	0.0003204112	0.0000000000
ASV399	0.000128	0.0000000000	0.0003831286	0.0000000000
ASV515	0.000113	0.000000000	0.000000000	0.000339547
ASV1560	0.000122	0.000000000	0.000000000	0.000365441
ASV1561	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1562	0.000122	0.000000000	0.000000000	0.000365441
ASV1563	0.000122	0.000000000	0.000000000	0.000365441
ASV1564	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1565	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1566	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1567	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1568	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1569	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1570	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1571	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1572	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1573	0.000133	0.0000000000	0.0000000000	0.0003978484
ASV1574	0.000122	0.000000000	0.000000000	0.000365441
ASV1575	0.000122	0.000000000	0.000000000	0.000365441
ASV1576	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1577	0.000122	0.000000000	0.000000000	0.000365441
ASV1578	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1579	0.000123	0.0000000000	0.0000000000	0.0003695164
ASV1580	0.000123	0.0000000000	0.0000000000	0.0003695164
ASV1581	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1582	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1583	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1584	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1585	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1586	0.000122	0.000000000	0.000000000	0.000365441
ASV1587	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1588	0.000127	0.0000000000	0.0000000000	0.0003797156
ASV1589	0.000122	0.000000000	0.000000000	0.000365441
ASV1590	0.000122	0.000000000	0.000000000	0.000365441
ASV1591	0.000122	0.000000000	0.000000000	0.000365441
ASV1592	0.000122	0.000000000	0.000000000	0.000365441
ASV1593	0.000133	0.0000000000	0.0000000000	0.0003978484
ASV1594	0.00013	0.0000000000	0.0000000000	0.0003906723
ASV1595	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1596	0.000117	0.000350892	0.000000000	0.000000000
ASV1597	0.000153	0.000459916	0.000000000	0.000000000
ASV1598	0.000153	0.000459916	0.000000000	0.000000000
ASV1599	0.000128	0.0000000000	0.0003831286	0.0000000000
ASV1600	0.000128	0.0000000000	0.0003831286	0.0000000000
ASV1601	0.000133	0.0000000000	0.0003995365	0.0000000000
ASV1602	0.000133	0.0000000000	0.0003995365	0.0000000000
ASV1603	0.000133	0.0000000000	0.0003995365	0.0000000000
ASV1604	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1605	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1606	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1607	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1608	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1609	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1610	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1611	0.000117	0.000350892	0.000000000	0.000000000
ASV1612	0.000138	0.0000000000	0.0004137857	0.0000000000
ASV1613	0.000117	0.000350892	0.000000000	0.000000000
ASV1614	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1615	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1616	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1617	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1618	0.000136	0.0000000000	0.0000000000	0.0004084717
ASV1619	0.000409	0.001228471	0.000000000	0.000000000
ASV1620	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1621	0.00027	0.0006142355	0.0000000000	0.0001953362
ASV1622	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1623	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1624	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1625	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1626	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1627	0.000143	0.0000000000	0.0004284325	0.0000000000
ASV1628	0.000116	0.0003491498	0.0000000000	0.0000000000
ASV1926	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV2360	0.000115	0.0003464679	0.0000000000	0.0000000000
ASV2365	0.000112	0.0003352712	0.0000000000	0.0000000000
ASV2366	0.000114	0.0003409955	0.0000000000	0.0000000000
ASV2367	0.000114	0.0003433417	0.0000000000	0.0000000000
ASV2368	0.000104	0.0003130067	0.0000000000	0.0000000000
ASV2376	0.000113	0.0000000000	0.0000000000	0.0003402372
ASV2378	0.000113	0.000000000	0.000000000	0.000339547
ASV2379	0.00012	0.0000000000	0.0000000000	0.0003585965
ASV2380	0.00012	0.0000000000	0.0000000000	0.0003585965
ASV2381	0.000107	0.0000000000	0.0000000000	0.0003206546
ASV2382	0.000107	0.0000000000	0.0000000000	0.0003206546
ASV2383	0.000108	0.0000000000	0.0000000000	0.0003243741
ASV2384	0.000108	0.0000000000	0.0000000000	0.0003243741
ASV2385	0.000102	0.0000000000	0.0000000000	0.0003054181
ASV2386	0.000102	0.0000000000	0.0000000000	0.0003054181
ASV2391	0.000107	0.0000000000	0.0003204112	0.0000000000
ASV2392	0.000107	0.0000000000	0.0003204112	0.0000000000
ASV2403	0.000107	0.0000000000	0.0003204112	0.0000000000
ASV2404	0.000115	0.0003464679	0.0000000000	0.0000000000
ASV2405	9.6e-05	0.0000000000	0.0002876117	0.0000000000
ASV2406	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV2408	9.5e-05	0.0000000000	0.0002854981	0.0000000000
ASV2411	0.000113	0.0000000000	0.0003378162	0.0000000000
ASV2412	0.000113	0.0000000000	0.0003378162	0.0000000000
ASV2414	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV2415	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV2416	0.000112	0.0000000000	0.0003367309	0.0000000000
ASV2417	9.5e-05	0.0000000000	0.0002854981	0.0000000000
ASV2418	9.5e-05	0.0000000000	0.0002854981	0.0000000000
ASV642	8.8e-05	0.000263169	0.000000000	0.000000000
ASV1629	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1630	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1631	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1632	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1633	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1634	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1635	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1636	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1637	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1638	9.8e-05	0.0000000000	0.0000000000	0.0002930042
ASV1639	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1640	9.9e-05	0.0000000000	0.0000000000	0.0002983863
ASV1641	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1642	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1643	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1644	0.000102	0.0000000000	0.0000000000	0.0003063538
